Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,440.08,726.85,84.5,40.8904,0.6351,15.278,7.9936,0.8617,4.565,1547.522,1.5787,8.3078,0.1688,8.1389,0.0095,3.2315,0.1302,2.134,0,2.134,0.4166,141.2165,0.4561,1.8258,0,1.8258,0.0553,18.7563,0.3002,2.279,0,2.279,2.4499,830.5316,0.4419,3.663,1.2972,2.3658,1.901,644.4482,0.3644,2.9198,1.168,1.7518,27.2883,9250.7285,2.9363,34.3346,21.0536,13.2811,0.4164,141.1617,0.4,1.9273,0,1.9273,0.5898,199.9591,0.0924,0.8442,0.385,0.4593,14.1576,4799.438,1.9633,26.7459,11.0365,15.7095,189.5,53.2874,0.8386,19.5768,12.5489,0.7806,2.1864,2.4365,8.3078,0,0.5242,2.9239,28.1239,0,0.5761,0.4907,2.1953,0,0.4375,1.6822,12.0964,0,2.1739,0.5953,3.663,0,1.8826,0.3438,2.9198,1.1114,26.1693,3.4736,34.3346,15.7491,0.3883,0.3902,2.195,0,0.6162,0.1113,0.9056,0.3226,14.1415,2.6478,27.7768,8.9413,0.2619,0.6596,3.4354,0,0.9407,3.8834,28.1239,0,0.7051,0.4801,2.1953,0,0.7466,2.1995,12.0964,0,1.9505,0.61,3.6222,0,1.8676,0.3258,2.8504,1.1114,25.264,3.6115,32.648,15.7491,0.3655,0.381,2.195,0,0.6374,0.1204,0.9056,0.3226,14.1284,3.0951,27.7768,8.9413,0.4452
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1285.9,723.37,55.5,26.7606,0.9739,9.3278,7.71,0.4844,3.9487,880.556,1.0217,6.9149,1.6607,5.2542,0,0,0,0,0,0,0.5148,114.7946,0.4643,2.2935,0,2.2935,1.4455,322.3489,1.3916,5.1492,0,5.1492,1.9858,442.8341,0.6154,3.6363,0.5415,3.0948,1.59,354.5628,0.3375,2.5093,0.8047,1.7046,19.8053,4416.583,1.8101,25.0252,16.0126,9.0126,0.4172,93.0426,0.3263,1.6797,0,1.6797,0.6138,136.8795,0.1161,0.9055,0.424,0.4815,11.1443,2485.187,0.8604,13.4811,9.5423,3.9387,127.25,40.4342,0.9781,13.8676,12,0.3903,1.8046,2.0259,6.9149,0,0.0152,0.1422,1.9399,0,0.5995,0.436,2.2935,0,1.2221,1.4119,5.8155,0,1.8645,0.5902,3.6363,0.5415,1.4987,0.3423,2.5093,0.5984,19.0443,3.332,27.2008,8.7024,0.3523,0.3081,1.6797,0,0.6654,0.1273,1.0163,0.4185,11.0613,1.2477,14.9748,7.015,0.1444,0.3846,2.2471,0,0.0269,0.1887,1.9399,0,0.6652,0.4014,1.8731,0,1.0492,1.4055,5.8155,0,1.7707,0.5529,3.1854,0.5956,1.428,0.3297,2.2448,0.5984,18.4551,4.0492,27.2008,8.7024,0.302,0.2837,1.521,0,0.7053,0.1213,1.0163,0.4185,10.997,1.4779,14.9748,7.015,0.4306
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,668.47,723.1,17.5,15.784,0.8827,6.0617,3.421,0.8148,2.354,171.8385,0.9579,5.3485,0.777,4.5716,4.5759,334.0431,2.0995,9.9193,0.453,9.4663,0.0335,2.4463,0.066,0.355,0,0.355,5.8927,430.1654,1.5319,11.395,3.6893,7.7057,2.2223,162.2247,0.5772,3.5744,0.3121,3.2622,1.0725,78.2903,0.2561,1.6762,0.5569,1.1193,13.2318,965.9234,1.3817,16.8172,10.923,5.8943,0.1508,11.011,0.1602,0.5476,0,0.5476,0.814,59.4237,0.1036,1.0215,0.5765,0.4451,22.935,1674.2539,2.5654,30.3348,18.9698,11.365,55.75,28.27,0.8766,10.6229,6.6675,0.784,0.9015,1.2292,5.3485,0,3.9978,2.7156,12.1636,0,0.2388,0.3084,1.6819,0,5.3369,2.7642,11.7037,0,1.8564,0.773,3.6228,0.1577,1.3174,0.3326,2.7103,0.5569,14.3295,2.5332,20.6046,9.7924,0.1592,0.1952,1.2724,0,0.6961,0.1729,1.2155,0.2957,18.9736,4.5572,30.3348,11.1268,0.2174,0.5718,3.1721,0,3.7256,2.9285,12.1636,0,0.3355,0.3298,1.6819,0,5.0752,3.1544,11.7037,0,1.684,0.7947,3.6228,0.1577,1.4327,0.3009,2.7103,0.5822,14.8465,2.7796,20.6046,9.7924,0.1631,0.21,1.2724,0,0.6406,0.1713,1.2155,0.2957,17.108,4.0736,27.543,11.1268,0.302
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1037.2,726.16,34,26.0522,0.6295,10.2663,4.8717,0.9075,6.6673,926.7516,2.3152,11.4738,2.3193,9.1545,0,0,0,0,0,0,0.1459,20.2853,0.2675,1.2952,0,1.2952,3.3738,468.9606,2.6019,8.683,0,8.683,1.8169,252.5482,0.7564,4.1841,0.5245,3.6596,2.3873,331.8407,0.4692,3.5849,1.5454,2.0395,23.0687,3206.5498,3.5642,31.0555,13.9634,17.0921,0.6583,91.5002,0.5259,2.1014,0,2.1014,0.745,103.5562,0.0936,0.9901,0.5868,0.4034,15.4453,2146.897,1.7638,20.1313,11.309,8.8224,94,40.2813,0.728,15.1774,9.0078,0.8344,2.8294,3.3703,11.4738,0,0.3125,1.6231,17.3385,0,0.2851,0.3366,1.5505,0,3.3615,3.0243,20.863,0,1.5305,0.7177,4.1841,0.0016,1.993,0.5392,3.5849,0.8301,19.6964,4.6626,31.0555,8.7983,0.6029,0.5333,2.5002,0,0.6574,0.1256,0.9901,0.349,14.1297,2.9374,25.6746,6.8716,0.5973,1.131,4.7376,0,0.4943,2.0207,17.3385,0,0.366,0.3466,1.5505,0,3.3543,3.2501,20.863,0,1.364,0.639,3.363,0.0016,1.7637,0.435,2.7232,0.8301,17.7352,4.0701,27.6958,8.7983,0.5707,0.536,2.5002,0,0.6065,0.1133,0.8806,0.349,13.3645,3.2038,25.6746,6.8716,0.3566
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1256.4,725.61,34.25,23.9054,0.7531,9.463,4.998,0.8546,2.5564,363.007,1.0657,5.9267,0.8194,5.1073,0.0576,8.1817,0.4041,3.9936,0,3.9936,0.7404,105.1438,0.6242,2.708,0,2.708,2.5116,356.6497,2.288,8.328,0,8.328,2.1078,299.3047,0.7301,3.7928,0.3766,3.4162,2.0113,285.611,0.4029,3.3624,1.257,2.1054,22.8695,3247.4729,3.1105,31.8597,16.6649,15.1947,0.2562,36.3757,0.3131,1.4281,0,1.4281,0.7948,112.8551,0.1281,1.0921,0.5303,0.5619,15.2807,2169.866,2.6825,23.9908,10.5181,13.4727,105,38.5836,0.8863,13.9928,9.4793,0.7398,0.9563,1.3297,5.9267,0,0.5805,1.8069,14.3156,0,0.6959,0.5288,2.708,0,2.7092,2.4134,10.0681,0,1.8637,0.6691,3.7928,0,1.8754,0.4433,3.3624,0.3985,21.1962,4.0107,31.8597,8.98,0.2593,0.3056,1.9901,0,0.7043,0.1587,1.0921,0.3304,15.7301,4.075,32.3781,7.3971,0.1448,0.3608,2.0064,0,0.8456,2.1527,14.3156,0,0.6733,0.4728,1.9119,0,2.8094,2.4725,10.0681,0,1.7399,0.6003,3.2786,0,1.8064,0.4476,2.9539,0.3985,20.3476,4.1515,31.2449,8.98,0.2609,0.3022,1.9901,0,0.6584,0.1531,1.0818,0.3304,15.958,4.6115,32.3781,7.3971,0.3277
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1030.7,725.47,19.75,16.5431,0.9069,5.88,4.4013,0.6084,4.0786,330.3649,1.1895,6.9412,1.7763,5.1649,0.003,0.2446,0.0215,0.185,0,0.185,0.0527,4.2716,0.1544,0.8287,0,0.8287,0.2782,22.5336,0.7543,3.6693,0,3.6693,2.3505,190.3902,0.4339,3.2334,1.2116,2.0217,1.856,150.34,0.3109,2.5587,1.2621,1.2965,25.0515,2029.1722,2.8812,31.0258,18.208,12.8179,0.4609,37.3346,0.4548,2.1353,0,2.1353,0.7486,60.6391,0.0978,0.9407,0.5347,0.4059,14.4974,1174.2876,1.5711,19.4511,12.0346,7.4165,42,24.3088,0.8932,9.0496,6.1283,0.7207,2.3965,1.9914,6.9412,0,1.2039,3.3035,17.8523,0,0.1743,0.3349,1.6374,0,1.8961,3.4324,19.2382,0,2.0684,0.7067,3.4089,0,1.8154,0.3247,2.5587,0.9788,22.9886,3.8452,31.0258,13.9779,0.482,0.4611,2.4402,0,0.7447,0.0887,0.9407,0.5159,15.9959,3.5618,26.0696,10.6922,0.8992,1.2099,4.7081,0,2.2729,4.2757,17.8523,0,0.2824,0.4084,1.6374,0,3.3363,4.1744,19.2382,0,1.8173,0.8039,3.4089,0,1.7793,0.3341,2.5252,0.9788,21.1523,3.6707,28.4195,13.9779,0.5008,0.4683,2.4402,0,0.7413,0.08,0.8894,0.5159,17.3297,4.2534,26.0696,10.6922,0.4652
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,673.73,727.7,27.25,19.7801,0.8752,7.0922,5.1574,0.7011,3.6714,411.1988,1.1678,7.3498,0.7406,6.6092,0.0175,1.958,0.1215,1.1532,0,1.1532,0.5765,64.5692,0.472,2.4086,0,2.4086,1.3102,146.7464,1.5473,5.7394,0,5.7394,2.8182,315.6332,0.6207,5.1726,1.5127,3.6599,1.8637,208.7357,0.2905,2.6909,1.298,1.3929,24.9748,2797.1731,1.8543,29.5641,19.4114,10.1527,0.2751,30.8106,0.3383,1.9648,0,1.9648,0.7045,78.9078,0.0541,0.8071,0.5933,0.2138,14.1347,1583.0841,2.0732,23.4001,11.4905,11.9096,72,32.213,0.8719,11.1325,8.4765,0.6413,1.5932,1.8589,7.3498,0,0.792,2.7506,17.269,0,0.6752,0.4957,2.4086,0,3.0655,3.3683,16.4969,0,2.4342,0.8107,5.1726,0.1206,1.7879,0.3141,2.6909,1.0986,23.0081,3.368,29.5641,14.6313,0.2639,0.3063,1.9648,0,0.6832,0.0845,0.9239,0.485,14.6907,2.7456,24.4292,11.273,0.2707,0.5281,2.3179,0,1.2849,3.4308,17.269,0,0.738,0.5016,2.3355,0,4.1825,3.7232,16.4969,0,2.1899,0.8241,4.8619,0.1206,1.7397,0.3198,2.4924,1.0986,21.7566,3.5173,29.0227,14.6313,0.2568,0.2848,1.3887,0,0.6697,0.0968,0.9239,0.485,15.0445,3.0518,24.4292,11.273,0.3705
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1002.9,727.91,35.75,26.2399,0.6525,8.3014,6.8346,0.6804,7.0225,1032.3091,2.815,13.8724,1.8295,12.0429,0.0052,0.7602,0.0547,0.6606,0,0.6606,0.1526,22.4332,0.2532,1.0159,0,1.0159,6.1891,909.7908,3.1439,12.8465,0,12.8465,1.7579,258.4087,0.5488,3.3074,0.7317,2.5756,3.0287,445.2222,0.5251,4.197,1.9467,2.2503,25.8869,3805.3811,4.0478,32.225,17.8248,14.4002,0.4509,66.2835,0.4063,1.6744,0,1.6744,0.7234,106.3338,0.1405,1.0606,0.3804,0.6802,17.908,2632.479,2.5675,26.2942,13.3518,12.9424,107.75,38.898,0.8949,12.6669,11.4326,0.4795,2.7591,3.565,13.8724,0,1.0668,3.041,19.5276,0,0.2757,0.3783,1.6847,0,5.3231,3.7793,15.2505,0,1.4782,0.7136,3.3074,0,2.4024,0.6216,4.197,1.0175,21.6087,5.1379,32.225,9.5028,0.4173,0.3806,1.6744,0,0.6408,0.1513,1.0606,0.2765,16.9226,3.9756,29.3607,9.8797,0.5829,1.0607,5.9891,0,1.6086,3.621,19.5276,0,0.3385,0.4148,1.6847,0,4.8811,3.9988,15.2505,0,1.3354,0.7459,3.1078,0,2.0828,0.3748,3.0493,1.0175,19.425,4.1741,29.2907,9.5028,0.4001,0.3663,1.5134,0,0.5987,0.139,0.9885,0.2765,16.4196,4.4492,29.3607,9.8797,0.3339
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,740.78,728.22,36.75,22.139,0.9422,8.1006,6.1518,0.6587,5.2116,786.9453,1.5959,10.496,1.5577,8.9383,5.3387,806.1502,3.0544,14.8546,0.1169,14.7377,0.0222,3.3533,0.0652,0.4183,0,0.4183,4.7676,719.9065,1.9228,12.9264,1.3359,11.5905,2.2355,337.5544,0.5646,3.8784,0.1321,3.7463,0.9259,139.8034,0.2866,2.0559,0.435,1.621,13.8145,2085.9871,2.2264,20.5871,10.0507,10.5364,0.2457,37.1022,0.2492,1.1247,0,1.1247,0.5017,75.7545,0.0898,0.6568,0.2742,0.3826,24.3268,3673.3479,2.5401,31.2548,17.6736,13.5811,99.25,35.8721,0.9692,12.6273,10.5,0.5319,2.0867,2.6541,10.496,0,4.23,4.232,22.0648,0,0.414,0.4696,1.7357,0,5.3836,2.7833,15.2344,0.0285,1.9969,0.6405,3.8784,0.0644,1.3218,0.4707,2.8263,0.435,17.3707,3.9271,26.5748,10.0507,0.1808,0.2264,1.1247,0,0.5216,0.1116,0.8369,0.2742,21.0228,4.1569,31.9016,12.3967,0.1993,0.5324,2.7165,0,3.5603,4.6857,22.0648,0,0.6506,0.4499,1.7357,0,5.7556,3.1383,15.2344,0.0285,1.8528,0.6416,3.607,0.0644,1.561,0.3924,2.8263,0.6574,19.5186,3.0801,26.5748,12.3526,0.1416,0.2021,0.9947,0,0.5337,0.1216,0.8369,0.287,19.0271,3.6406,31.9016,12.3967,0.3632
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1243.4,729.32,34.75,23.2849,0.8054,8.8147,5.6422,0.7384,11.2138,1603.568,3.3169,18.8498,3.8091,15.0407,0,0,0,0,0,0,0.3105,44.4018,0.3653,1.7174,0,1.7174,8.4556,1209.1536,3.0873,15.9879,1.4474,14.5405,1.8363,262.5861,0.7141,3.7121,0.1841,3.528,3.7099,530.516,0.6497,5.5034,2.1735,3.3299,27.0343,3865.9116,3.5398,34.5165,19.9935,14.523,0.2936,41.9817,0.3186,1.5241,0,1.5241,0.7197,102.9156,0.2095,1.1877,0.3442,0.8435,17.2289,2463.7385,1.1398,19.0416,13.4296,5.612,93.5,35.6721,0.9233,12.6703,10.1886,0.5308,4.8019,5.5684,18.8498,0,0.0101,0.1441,2.6134,0,0.6392,0.4657,1.9743,0,4.8508,3.6835,15.9879,0,1.783,0.5888,3.7121,0.1841,2.8988,0.9183,5.5034,1.023,23.3015,4.5822,34.5165,13.1073,0.2648,0.3009,1.5241,0,0.717,0.2124,1.2093,0.3091,15.0474,2.5077,19.0416,8.318,0.8497,1.517,6.7287,0,0.0163,0.183,2.6134,0,0.8418,0.4012,1.9743,0.0119,2.6288,1.7623,7.0639,0,1.7501,0.495,3.5162,0.4118,2.3988,0.6689,4.1974,1.023,21.0007,3.5141,29.7456,13.1073,0.2471,0.2887,1.3822,0,0.7153,0.2146,1.2093,0.3091,13.7028,2.1495,18.3226,8.318,0.3714
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,621.71,727.61,14.75,16.3507,0.6933,6.4839,3.2496,0.8964,4.0981,270.4736,1.3124,6.454,1.4901,4.9638,0.0077,0.5058,0.0438,0.2667,0,0.2667,1.1796,77.8505,0.4552,2.8286,0.3225,2.5061,2.2348,147.4998,1.5634,5.5366,0,5.5366,1.1492,75.849,0.3621,2.1471,0.4075,1.7395,1.5253,100.6669,0.9419,5.3566,0.4082,4.9484,3.2826,216.652,1.6565,7.8719,0.4478,7.4241,9.1719,605.3435,2.2181,15.3165,6.1335,9.1829,1.0893,71.8967,0.2354,1.5326,0.5729,0.9597,10.3289,681.7043,1.7056,13.2992,6.1114,7.1878,53.25,27.6727,0.8738,10.3519,6.8443,0.7414,1.9496,1.8776,6.454,0,0.1396,0.5234,5.5101,0,1.7331,1.6128,6.8447,0.0198,1.9584,2.3824,14.9004,0,1.3916,0.8892,4.4211,0.3353,4.3869,5.5325,20.0326,0.1026,4.0121,3.0698,14.9728,0.4478,8.0302,3.3219,16.0093,1.9504,0.7305,0.3674,1.5326,0.0293,10.8231,4.3103,22.0606,4.289,1.0166,1.1962,5.6788,0,0.1969,0.618,5.5101,0,1.9735,1.8592,6.8447,0.0198,1.8383,2.6564,14.9004,0,1.4969,1.0212,4.4211,0.3353,5.6295,6.2026,20.0326,0.1026,4.3289,3.4681,14.9728,0.5169,7.5345,3.5949,16.0093,1.9504,0.5747,0.299,1.3674,0.0293,11.0377,5.0293,22.0606,4.289,0.2844
"Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1130.9,729.41,27,21.143,0.759,8.7197,4.3731,0.8816,1.9164,216.5509,1.0829,4.3307,0,4.3307,6.8631,775.5351,4.2934,20.6478,0,20.6478,0,0,0,0,0,0,14.6322,1653.4424,3.3585,25.1577,8.3524,16.8054,0.8096,91.4837,0.9405,2.9181,0,2.9181,1.663,187.923,0.4933,3.2077,0.5483,2.6595,9.7812,1105.2709,2.0581,18.6528,6.9638,11.6889,0.4693,53.0288,0.27,1.3644,0.0038,1.3606,0.5089,57.5029,0.062,0.6913,0.3272,0.3641,29.7933,3366.6387,3.68,40.3795,23.0729,17.3067,89.5,34.8484,0.9261,13.2161,8.9063,0.7416,0.6401,1.0692,4.3307,0,8.0144,6.2438,22.8671,0,0.1363,0.3999,1.8912,0,16.1522,5.1179,37.5286,5.9779,0.7586,0.8756,2.9181,0,1.9621,0.691,4.1927,0.5483,12.81,5.3487,28.2719,6.3287,0.3423,0.296,1.4886,0,0.5656,0.1115,0.9876,0.3272,25.9597,5.7938,41.9998,12.8733,0.0514,0.1785,1.1869,0,8.5453,6.9052,22.8671,0,0.1991,0.4706,1.8912,0,16.8533,5.6197,37.5286,5.9779,0.7351,0.8449,2.8075,0,2.1,0.7256,4.1927,0.6059,14.2069,5.8057,28.2719,6.3287,0.2838,0.2896,1.4886,0,0.5917,0.1193,0.9876,0.343,24.1915,5.7404,41.9998,12.8733,0.3013
