Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,463.37,625.77,79.75,33.275,0.9051,11.8578,8.4674,0.6814,4.1807,1342.0026,1.0304,7.6927,1.6509,6.0418,0,0,0,0,0,0,0,0.016,0.0009,0.016,0,0.016,0.0046,1.4769,0.0568,0.9667,0,0.9667,1.1066,355.2061,0.4094,4.0685,0.3827,3.6858,1.4057,451.2373,0.4137,2.8561,0.8152,2.0408,25.9622,8333.8652,5.9194,43.4741,14.6435,28.8306,0.0634,20.3485,0.1403,0.9208,0,0.9208,0.2784,89.3608,0.0542,0.4521,0.1818,0.2703,11.0914,3560.3257,3.2709,29.1636,7.1256,22.038,153.75,45.4777,0.9342,15.6835,12.6424,0.6011,2.3415,2.1107,7.6927,0,0.0126,0.0707,0.6673,0,0.0422,0.1414,1.4797,0,0.2632,0.8758,7.174,0,1.0673,0.4767,4.0685,0.2041,1.1947,0.4415,2.8561,0.1971,19.5064,8.9896,43.4741,3.4537,0.048,0.1208,0.9208,0,0.3136,0.0995,0.6686,0.1201,10.3758,3.5993,30.101,3.877,0.3537,0.7107,3.0635,0,0.0262,0.1004,0.6673,0,0.0877,0.194,1.4797,0,0.5428,1.2018,7.174,0,1.025,0.5376,3.1929,0.2041,0.9667,0.3476,2.1535,0.1971,12.529,6.0437,35.6905,3.4537,0.0313,0.0926,0.7665,0,0.3516,0.1212,0.6686,0.1201,9.6024,3.7793,30.101,3.877,0.5234
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,822.68,624.45,56.25,27.8184,0.9134,9.6264,7.4368,0.6126,6.193,1399.6184,1.4418,9.7812,2.7565,7.0246,0,0,0,0,0,0,0.0011,0.2483,0.0097,0.131,0,0.131,0,0,0,0,0,0,0.9846,222.52,0.3063,2.3114,0.3774,1.934,2.0121,454.7402,0.4016,3.9221,1.3192,2.6029,35.925,8119.0542,5.749,57.0275,20.709,36.3185,0.0266,6.0153,0.072,0.5717,0,0.5717,0.3861,87.2569,0.0916,0.6926,0.2686,0.424,14.9186,3371.6113,2.9677,30.7861,11.7293,19.0567,127.75,41.1414,0.9484,14.1562,11.3137,0.5665,2.9319,3.1109,9.7812,0,0.0952,0.5198,5.836,0,0.1625,0.2879,1.4479,0,0.2633,0.8832,7.186,0,1.2282,0.401,2.8885,0.3774,1.6819,0.6477,3.9221,0.2684,26.1674,12.1898,58.9895,7.3827,0.0593,0.1463,0.9151,0,0.4578,0.121,0.9909,0.2686,15.4594,3.2461,31.7918,10.6019,0.3549,0.7833,3.9018,0,0.1705,0.6868,5.836,0,0.2901,0.334,1.4479,0,0.4714,1.1403,7.186,0,1.4206,0.3605,2.8885,0.6878,1.421,0.6856,3.875,0.2684,18.4568,10.2551,58.9895,7.3827,0.0852,0.1811,0.9151,0,0.5145,0.1109,0.9909,0.327,15.8868,3.3949,31.7918,10.6019,0.4357
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,281.88,627.21,51.25,30.8804,0.6754,11.9343,6.0615,0.8916,3.2778,671.9539,1.0278,6.9232,1.2291,5.6942,9.03,1851.1575,3.3773,18.5922,1.6777,16.9146,0,0,0,0,0,0,8.2414,1689.4768,3.1516,17.6521,1.8559,15.7962,1.3531,277.3828,1.3435,4.5902,0,4.5902,1.4648,300.2797,0.3895,3.0593,0.5879,2.4714,15.0003,3075.0571,3.5679,24.4833,8.2943,16.189,0.051,10.4453,0.0999,0.6871,0,0.6871,0.7018,143.8763,0.1503,1.0178,0.3958,0.622,36.7224,7528.0981,6.1715,49.701,20.8654,28.8357,133,43.86,0.8688,16.3708,10.2377,0.7914,1.3961,1.6677,6.9232,0,6.1652,4.1951,18.5922,0,0.0014,0.0256,0.5611,0,8.7113,3.6896,21.2255,1.1154,1.0299,1.075,4.5902,0,1.2266,0.4082,3.0593,0.2487,11.3276,4.5938,24.4833,3.8155,0.0507,0.0915,0.6871,0,0.5892,0.1839,1.0178,0.2399,26.2634,11.1819,50.3008,7.1494,0.2164,0.4963,2.6585,0,4.3692,3.6237,18.0982,0,0.0023,0.0327,0.5611,0,9.0059,3.9664,21.2255,1.1154,0.8273,0.8038,3.5942,0,1.0773,0.3442,2.7711,0.2487,9.0252,3.5508,22.7433,3.8155,0.0505,0.086,0.6444,0,0.5186,0.1673,0.9653,0.2399,19.7065,8.2411,50.3008,7.1494,0.3799
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,575.7,628.19,59.75,29.6561,0.8537,9.758,8.1134,0.5091,3.323,804.1623,0.9193,5.8408,1.3663,4.4744,0.0015,0.3684,0.0237,0.3684,0,0.3684,0.1502,36.3382,0.2712,1.3235,0,1.3235,0.0094,2.2724,0.0773,0.9421,0,0.9421,1.5166,367.0187,0.4366,2.7357,0.5985,2.1372,2.9234,707.4677,1.7931,9.5551,0.4933,9.0618,23.3242,5644.4668,4.8242,36.3139,9.4089,26.9049,0.6636,160.5802,1.5406,8.9361,0,8.9361,0.4697,113.6794,0.1122,0.825,0.1541,0.6709,15.7507,3811.6577,3.3279,26.2492,6.3709,19.8784,133.25,42.6613,0.92,14.2632,12.4922,0.2795,1.7288,1.6429,5.8408,0,0.0346,0.16,1.9905,0,0.2253,0.3292,1.5295,0,0.1718,0.5759,6.0263,0,1.3617,0.5278,3.4487,0.1313,2.0927,1.5234,9.5551,0.1943,18.2795,7.6077,39.3188,2.3487,0.6703,1.6964,9.0655,0,0.4515,0.1405,0.9155,0.114,14.0539,4.1508,27.9904,3.3119,0.4122,0.6268,2.4049,0,0.0619,0.2114,1.9905,0,0.2873,0.3592,1.5295,0,0.306,0.7494,6.0263,0,1.2337,0.562,3.4487,0.1313,1.4065,0.739,4.7072,0.1943,14.1128,6.9371,39.3188,2.3487,0.6759,1.8176,9.0655,0,0.4364,0.1587,0.9155,0.114,12.6524,4.2439,27.9904,3.3119,0.4522
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,927.1,626.11,16.5,16.9782,0.7193,7.0505,3.0052,0.9147,3.5761,243.1768,0.8986,5.2907,1.148,4.1427,0.0617,4.1975,0.4245,3.4263,0,3.4263,0.2444,16.617,0.4611,1.9673,0,1.9673,0.0498,3.3895,0.3194,2.5524,0,2.5524,1.0602,72.0906,0.6059,3.4407,0.4083,3.0324,1.5941,108.401,0.3715,2.5171,0.8847,1.6324,19.5386,1328.6243,5.2699,28.0039,9.3554,18.6485,0,0,0,0,0,0,0.6505,44.2324,0.1644,0.9913,0.2427,0.7487,12.3719,841.29,2.9429,21.7635,7.6854,14.078,58.5,29.8594,0.8245,11.5196,6.7149,0.8326,1.6687,1.7634,5.2907,0,0.1051,0.5007,4.7232,0,0.32,0.5113,2.6021,0,0.128,0.3786,3.5541,0,0.9613,0.5199,3.4407,0.1489,1.2004,0.4551,2.5171,0.1863,16.2453,7.808,33.0471,4.5115,0.0156,0.0638,0.4661,0,0.589,0.2341,1.1221,0.2098,11.5332,3.4112,25.7675,6.0872,0.8966,1.4038,5.2551,0,0.1226,0.5286,4.7232,0,0.3506,0.5285,2.6021,0,0.1597,0.3966,3.5541,0,0.9213,0.4769,2.6093,0.1489,1.041,0.3839,2.2489,0.1863,14.9123,8.273,33.0471,4.5115,0.0219,0.0747,0.4661,0,0.5641,0.2532,1.1221,0.2098,11.1937,3.5352,25.7675,6.0872,0.2679
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,945.77,628.19,49,25.6954,0.9326,9.1406,6.9992,0.5783,4.0926,814.423,1.1694,7.1421,1.562,5.58,0.0029,0.5791,0.029,0.3087,0,0.3087,0.0069,1.3757,0.0463,0.4705,0,0.4705,0,0,0,0,0,0,0.3959,78.7834,0.2904,1.9127,0.0206,1.8922,1.2928,257.2595,0.374,2.726,0.4779,2.248,21.3045,4239.5996,3.5759,33.9462,9.77,24.1762,0.2054,40.8762,0.2314,1.197,0,1.197,0.3699,73.6184,0.1533,0.848,0.1872,0.6608,10.5133,2092.1394,2.3538,18.8341,6.6296,12.2046,120.5,39.5644,0.9674,13.8403,11,0.531,1.8714,2.0521,7.1421,0,0.1012,0.4266,4.2055,0,0.0404,0.1363,1.4206,0,0.0154,0.1058,1.3164,0,0.6254,0.7075,4.076,0,1.2969,0.499,3.2547,0.1849,19.192,8.275,53.0437,5.3545,0.1696,0.2358,1.307,0,0.4727,0.2059,1.1284,0.1872,11.8523,3.8577,26.1854,5.7845,0.3096,0.5416,2.2561,0,0.1702,0.5461,4.2055,0,0.0639,0.1698,1.4206,0,0.0262,0.1371,1.3164,0,0.7868,0.8552,4.076,0,1.2998,0.5714,3.2547,0.1849,17.7066,10.122,53.0437,5.3545,0.1444,0.236,1.307,0,0.5449,0.2076,1.1284,0.2455,12.7938,4.3976,26.1854,5.7845,0.411
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,306.17,630.85,87.25,34.9548,0.8974,12.7584,8.9033,0.7106,5.3013,1860.7535,1.1508,8.8887,2.6349,6.2538,0,0,0,0,0,0,0.0006,0.2018,0.0088,0.1596,0,0.1596,0.0271,9.5073,0.2179,2.5013,0,2.5013,1.5137,531.2936,0.737,3.7423,0.576,3.1663,1.3117,460.4239,0.2424,2.0013,0.8301,1.1712,29.5017,10355.0996,4.1942,41.0192,16.8717,24.1475,0.232,81.4252,0.316,1.7407,0,1.7407,0.4107,144.1607,0.126,0.8675,0.1976,0.6699,11.9606,4198.1538,2.3179,22.0946,8.706,13.3886,177.5,48.476,0.9492,17.219,13.2442,0.6177,2.8594,2.6173,8.8887,0,0.0861,0.3331,3.6743,0,0.0236,0.0903,0.6908,0,0.5401,1.2685,8.3254,0,1.4603,0.8175,4.0807,0.0978,1.1319,0.4062,2.2987,0.0242,22.46,9.6275,41.0192,1.3124,0.1494,0.2512,1.7407,0,0.4298,0.181,0.9513,0.058,11.2403,3.3163,22.0946,1.6197,0.4719,0.8425,3.5067,0,0.1703,0.4531,3.6743,0,0.0461,0.1226,0.6908,0,1.0417,1.6217,8.3254,0,1.4082,0.8871,4.0807,0.0978,0.956,0.4545,2.2987,0.0242,15.5753,8.3797,34.7043,1.3124,0.0686,0.1185,0.6452,0,0.4484,0.2206,0.9513,0.058,10.5361,3.9398,21.4497,1.6197,0.4935
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,616.13,630.27,53,26.6502,0.9377,9.1252,7.9295,0.2765,3.1724,682.0758,1.0216,5.5819,1.2925,4.2894,0.0049,1.0496,0.0429,0.4663,0,0.4663,0.1037,22.2932,0.2791,1.5675,0,1.5675,0.0161,3.4542,0.1069,1.1964,0,1.1964,1.0406,223.7386,0.4077,2.3392,0.4223,1.9169,1.3158,282.8985,0.3858,3.1776,0.4474,2.7302,18.4478,3966.283,4.2954,25.0044,6.9204,18.084,0.0315,6.7768,0.0916,0.824,0,0.824,0.3717,79.9182,0.1138,0.7508,0.2148,0.536,11.3471,2439.6162,2.1505,19.6592,6.0844,13.5748,126.5,40.4736,0.9704,13.6956,12,0.3416,1.5027,1.6189,5.5819,0,0.1932,0.4195,2.2344,0,0.1928,0.3375,1.9787,0,0.2341,0.5136,3.3691,0,0.9899,0.4126,2.3392,0.2008,1.0849,0.4162,3.1776,0.2102,12.8956,6.2406,25.0044,2.2519,0.0358,0.0845,0.824,0,0.4113,0.1547,0.998,0.1695,10.9366,3.0966,22.5826,3.9228,0.269,0.4468,1.8306,0,0.3323,0.5093,2.2344,0,0.2587,0.3613,1.9787,0,0.3952,0.6242,3.3691,0,0.9523,0.4129,2.0926,0.2008,0.9143,0.3507,1.8422,0.2102,8.7935,3.8029,21.1047,2.2519,0.0389,0.0788,0.4842,0,0.4406,0.1736,0.998,0.1695,10.6333,3.615,22.5826,3.9228,0.4188
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,813.38,631.49,62.5,28.2483,0.9843,9.6709,8.4188,0.4569,4.6601,1169.6892,1.2431,8.7105,1.9969,6.7137,0.061,15.2993,0.2178,1.6368,0,1.6368,0.4144,104.0028,0.3224,1.3071,0,1.3071,1.8996,476.7971,1.3293,5.7888,0,5.7888,1.6502,414.1945,0.4803,2.9889,0.388,2.6009,1.1993,301.0317,0.2676,2.0494,0.4428,1.6066,10.1427,2545.8086,2.0467,14.1092,3.333,10.7762,0.0223,5.5975,0.0592,0.39,0,0.39,0.8644,216.9678,0.1825,1.2666,0.3124,0.9543,14.6691,3681.9417,2.5144,22.4863,8.8498,13.6366,133.75,41.3014,0.9853,13.8903,12.0208,0.4699,2.3366,2.373,8.7105,0,0.3914,0.6515,3.2565,0,0.4654,0.3208,1.8399,0,1.423,1.1818,5.7888,0,1.5728,0.4856,2.9889,0.388,1.0957,0.3262,2.0494,0.2539,8.8309,2.5335,14.1092,3.333,0.0195,0.051,0.39,0,0.8292,0.2418,1.3344,0.3124,14.7712,2.7912,23.0793,8.3841,0.2974,0.5542,2.7163,0,0.6814,0.7589,3.2565,0,0.5102,0.3132,1.8399,0,1.0048,0.8375,4.0916,0,1.5049,0.4809,2.6821,0.4171,1.0047,0.3457,1.9599,0.2539,7.6797,2.3561,13.3326,3.3979,0.017,0.0425,0.2452,0,0.7984,0.2806,1.3344,0.3394,14.8608,3.0148,23.0793,8.3841,0.4609
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1419.6,630.07,9.75,13.4198,0.6803,5.4036,2.3552,0.9131,6.2071,273.1106,1.6895,8.4519,2.9429,5.5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9709,526.7178,4.4349,19.7041,2.7632,16.941,3.2224,141.7856,1.1609,5.5726,1.2206,4.3519,19.9799,879.1158,3.3175,27.287,13.8692,13.4178,0,0,0,0,0,0,1.1223,49.3791,0.2446,1.7858,0.7531,1.0327,19.1254,841.5168,4.2139,33.0343,14.9738,18.0605,57.5,28.1032,0.9149,10.2189,6.8513,0.7456,2.7476,2.9268,8.4519,0,0.1529,0.7581,6.7878,0,0.0474,0.1936,1.4515,0,0.0736,0.4293,3.7111,0,8.5567,7.315,23.2167,0.4726,2.6817,1.6225,6.2743,0.2065,19.243,5.8033,28.8341,2.401,0.0191,0.0663,0.5036,0,1.1609,0.3287,2.0175,0.2414,19.3732,7.4291,34.1732,3.1834,1.9379,2.5397,7.1445,0,0.1887,0.8386,6.7878,0,0.0585,0.2136,1.4515,0,0.0908,0.4755,3.7111,0,7.7576,7.6284,23.2167,0.4726,2.5552,1.6903,6.2743,0.2065,19.0705,6.2381,28.8341,2.401,0.0236,0.0729,0.5036,0,1.1699,0.3453,2.0175,0.2414,19.4312,8.0048,34.1732,3.1834,0.1559
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1387.6,630.16,29.75,19.331,1,6.6426,5.7413,0.427,6.8754,831.9289,1.8457,11.1523,2.6523,8.5,0.0325,3.9321,0.1413,0.9667,0,0.9667,0,0,0,0,0,0,0,0,0,0,0,0,21.9896,2660.7378,7.1839,32.0054,5.8571,26.1483,5.6138,679.2702,2.3233,9.0821,1.2239,7.8582,20.2789,2453.7483,4.0673,27.5899,9.9345,17.6554,0.0005,0.0635,0.0058,0.0635,0,0.0635,0.7496,90.7048,0.2098,1.5188,0.3458,1.173,23.4909,2842.3931,6.0426,38.401,11.9298,26.4712,81.75,32.2868,0.9855,11.1098,9.2871,0.5153,2.7116,3.4185,11.1523,0,0.8864,1.7579,11.7171,0,0.0152,0.0485,0.3192,0,0.2123,0.7653,6.4311,0,10.7409,10.2525,32.0054,0.045,3.0465,2.6125,9.0821,0.2825,15.1863,5.9119,27.5899,2.5181,0.0094,0.0397,0.3965,0,0.7339,0.2643,1.5188,0.1777,18.1358,7.9685,39.4984,3.9562,0.2777,0.6552,3.5276,0,1.3856,2.053,11.7171,0,0.0241,0.0593,0.3192,0,0.3363,0.9422,6.4311,0,4.1656,4.3619,21.4582,0.045,1.5458,1.247,6.6799,0.2825,12.2094,4.6589,24.4467,2.5181,0.0146,0.0491,0.3965,0,0.7248,0.2916,1.3895,0.1777,15.0056,7.2687,39.4984,3.9562,0.3558
"Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,865.13,633.75,67.5,31.7472,0.8416,11.9919,8.4852,0.6947,4.7161,1282.7786,1.6841,10.5963,1.7812,8.815,0,0,0,0,0,0,0.0742,20.1944,0.2115,1.1925,0,1.1925,0.6742,183.3699,1.5332,6.6879,0,6.6879,1.735,471.9291,0.8676,4.3846,0.0144,4.3702,1.398,380.2439,0.5088,3.1063,0.3055,2.8007,26.0295,7080.0249,6.0598,38.3283,11.9248,26.4036,0.0416,11.3117,0.1078,0.7536,0,0.7536,0.4376,119.0296,0.1479,0.8513,0.2308,0.6206,15.9006,4324.9688,3.6901,24.7764,8.8389,15.9375,144.5,45.0255,0.8957,16.4755,12.7279,0.6174,2.4503,2.4843,10.5963,0,0.7736,2.6599,23.5544,0,0.1428,0.2831,1.7637,0,1.7128,3.3103,17.7787,0,1.3895,0.8479,4.3846,0,1.1792,0.4607,3.1063,0.1564,18.7027,8.6458,38.3283,4.3721,0.0666,0.1538,1.0158,0,0.4714,0.1483,1.0402,0.2055,15.6251,4.5643,35.4812,6.8823,0.4623,0.7956,3.7544,0,1.4523,3.5091,23.5544,0,0.203,0.3219,1.7637,0,2.6242,4.0938,17.7787,0,1.0863,0.703,3.1852,0,0.9873,0.3049,1.9204,0.1564,12.274,4.4302,26.2671,4.3721,0.0885,0.1823,1.0158,0,0.5011,0.1424,1.0402,0.2055,15.3834,5.206,35.4812,6.8823,0.4649
