Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	61094ef6-5e25-4236-a553-683ebdc080ff	Endothelial	Endothelial	PathAnnotationObject	Polygon	660.85	570.43	37	25.0485	0.7411	10.7656	4.4266	0.9086	6.3434	957.8517	1.8936	10.3262	2.2369	8.0893	0	0	0	0	0	0	1.1104	167.6689	0.4736	2.3223	0	2.3223	2.9765	449.4556	1.4061	6.3361	0	6.3361	2.5927	391.5015	0.595	5.0391	1.6307	3.4084	5.9912	904.6752	2.5969	12.8639	2.2867	10.5772	11.9016	1797.1354	3.2306	18.3098	4.627	13.6828	10.9592	1654.8412	4.9048	20.0681	2.9321	17.136	0.582	87.885	0.0979	0.8458	0.3935	0.4523	17.5928	2656.5156	2.3337	24.1387	11.4159	12.7228	103	38.1105	0.8912	14.6351	8.8781	0.7871	2.529	3.1586	10.3262	0	0.0058	0.0536	0.7436	0	0.9185	0.5643	2.5494	0	2.8249	2.1775	10.6856	0	2.2712	0.6887	5.0391	0.8391	4.5579	2.6988	13.6836	0.8683	12.4037	3.7709	26.3754	4.5146	7.629	5.7546	20.0681	0	0.6482	0.116	0.9888	0.3538	15.1655	3.2636	24.1387	8.0987	0.3472	0.7267	3.4363	0	0.0091	0.067	0.7436	0	0.8087	0.5831	2.5494	0	2.7382	2.5131	10.6856	0	2.0874	0.672	4.3065	0.8391	3.7381	2.401	13.6836	0.8683	12.6909	4.0254	26.3754	4.5146	5.7243	5.3291	18.6822	0	0.686	0.1085	0.9888	0.3538	13.7772	2.8883	20.9311	8.0987	0.3533	19.9604	104.3304	338.4741	0	38.5482	101.1367	36.483	64.0229	5	23.5566	26.4549	32.1281	11.2059	215.3496	287.2095
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	479ee282-e7ad-4517-aa56-f7b6b08eaf19	Glioma	Glioma	PathAnnotationObject	Polygon	703.13	571.69	49.25	25.7699	0.9319	9.4781	7.0802	0.6425	7.4331	1479.1926	2.567	16.647	2.7055	13.9415	0.0235	4.6776	0.2373	2.7381	0	2.7381	0.0555	11.04	0.1801	1.3429	0	1.3429	2.749	547.0566	1.6104	6.6496	0	6.6496	2.2831	454.3323	0.4998	3.9889	1.3255	2.6633	2.1505	427.9594	0.3909	3.0946	1.2483	1.8463	20.7225	4123.7832	2.5606	25.3173	12.6143	12.703	0.0095	1.8931	0.0474	0.4604	0	0.4604	0.7698	153.1975	0.1613	1.2898	0.5101	0.7797	16.6226	3307.8948	2.7177	27.888	11.4893	16.3987	113	38.2997	0.9681	13.1296	11.4742	0.3879	3.5249	3.9229	16.647	0	0.6912	2.4238	16.4528	0	0.1771	0.2476	1.3429	0	3.0404	2.6009	14.5055	0	2.1143	0.65	3.9889	0.0148	1.9939	0.4214	3.0946	1.0404	17.9217	4.1521	25.3173	9.3802	0.0162	0.0539	0.5	0	0.8083	0.1898	1.2898	0.3931	16.6132	4.1342	28.7076	8.1623	0.4629	0.9535	4.4268	0	1.2142	3.1347	16.4528	0	0.2724	0.2517	1.0147	0	3.2687	3.1523	14.5055	0	1.9821	0.7207	3.7621	0.0148	1.8712	0.404	2.9592	1.0404	15.7273	3.8293	24.952	9.3802	0.0215	0.058	0.5	0	0.8384	0.2047	1.2791	0.3931	16.6059	4.9753	28.7076	8.1623	0.4303	0	74.9703	297.8911	42.4151	50.8124	90.2103	28.977	59.9926	5	17.7327	18.3656	26.6097	10.2686	113.4193	163.7738
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	f61e95a3-bceb-422d-8af2-a736d36c3f20	Endothelial	Endothelial	PathAnnotationObject	Polygon	1019.3	570.09	28.25	21.2187	0.7885	7.2654	5.7837	0.4045	8.6379	1010.6349	3.3758	17.494	2.8979	14.5962	0	0	0	0	0	0	6.5577	767.2562	3.5053	14.8448	0.3679	14.4769	2.6733	312.7775	3.2974	10.539	0	10.539	2.0596	240.9777	1.0575	4.2871	0.0112	4.2759	13.3183	1558.2393	7.0306	25.7634	1.048	24.7154	8.9487	1046.9958	3.3854	14.455	1.7475	12.7075	7.6739	897.8453	4.682	17.3541	1.2391	16.115	0.4736	55.4083	0.1779	1.0107	0.1821	0.8287	21.7952	2550.0437	5.5154	29.1323	9.0983	20.034	90.25	34.8623	0.9331	11.702	10.1352	0.3914	3.2898	4.2581	17.494	0	0.3331	0.6858	3.4994	0	5.0166	4.6536	18.8364	0	3.1215	3.6267	13.4878	0	1.3288	1.1471	4.3439	0	8.7939	7.6094	25.7634	0.1383	5.7433	4.0326	14.455	0.0537	6.3212	4.7678	18.1319	0.0265	0.391	0.2148	1.0119	0.0213	16.1249	8.094	31.6593	2.8765	0.7359	1.0695	5.3626	0	0.4922	0.7856	3.4994	0	4.2806	4.9513	18.8364	0	3.3355	3.7614	13.4878	0	0.9799	1.0183	4.3439	0	6.6333	6.904	25.0627	0.1383	4.2126	3.3662	11.5278	0.0537	5.6753	4.6813	18.1319	0.0265	0.3515	0.22	1.0119	0.0213	13.417	7.7256	31.6593	2.8765	0.3065	30.2598	16.894	18.4723	0.01	85.5101	96.5235	18.6157	99.2249	6	17.7485	17.6815	23.7858	14.3087	117.4044	162.1754
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	9534a3de-2611-4cad-a01c-90bbeb2a7489	Glioma	Glioma	PathAnnotationObject	Polygon	546.67	570.83	15.75	15.2035	0.8563	5.2428	3.9029	0.6908	6.5134	455.9375	1.3257	10.503	3.6802	6.8228	0	0	0	0	0	0	0.0041	0.2861	0.0175	0.1041	0	0.1041	0	0	0	0	0	0	2.0847	145.9282	0.3737	3.0498	1.4647	1.5851	1.8747	131.228	0.2302	2.6543	1.4577	1.1966	27.7541	1942.7889	1.6758	33.3532	24.1216	9.2316	0.0236	1.6532	0.0486	0.2304	0	0.2304	0.5651	39.5538	0.0917	0.8962	0.456	0.4402	15.542	1087.9397	1.1871	18.7457	12.7942	5.9515	30.75	23.566	0.6958	8.5042	6.1156	0.5105	5.1779	2.3655	10.503	0	0	0	0	0	0.0232	0.0999	0.7631	0	0	0	0	0	2.0172	0.3619	3.0498	1.2663	1.857	0.2667	2.6543	1.1764	26.0387	4.0227	34.0786	11.2656	0.0341	0.0612	0.2701	0	0.6032	0.108	0.9215	0.4384	14.9112	1.7166	18.7457	9.8366	3.5377	2.3359	7.767	0	0	0	0	0	0.0468	0.1451	0.7631	0	0	0	0	0	1.9342	0.3315	2.6298	1.2663	1.8353	0.3065	2.6462	1.1764	23.932	4.9752	34.0786	11.2656	0.0471	0.0723	0.2701	0	0.65	0.1089	0.9215	0.4384	14.1366	1.9456	18.0222	9.8366	0.5089	0	94.4484	449.9247	87.9753	76.447	69.5451	20.6441	138.6863	4	6.9183	6.3097	9.91	5.1439	19.6908	25.2757
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	788c1303-3864-4093-90d4-cedbaf7da3e1	Astrocyte	Astrocyte	PathAnnotationObject	Polygon	772.37	573.02	65.25	28.8691	0.9838	9.4196	8.8884	0.3394	5.3409	1399.3062	1.1289	8.271	2.6342	5.6368	0.0062	1.6204	0.0396	0.4183	0	0.4183	0.1179	30.8806	0.1449	0.6453	0	0.6453	4.0411	1058.7651	1.4335	7.2298	0.1943	7.0355	1.6616	435.3446	0.3104	2.4914	0.6797	1.8117	1.607	421.0225	0.3734	2.9221	0.7887	2.1333	10.8487	2842.3613	1.4319	13.8453	7.4123	6.4331	0.0396	10.3778	0.0791	0.4951	0	0.4951	0.8705	228.0647	0.1056	1.1817	0.64	0.5416	14.1782	3714.6794	1.239	17.5035	11.2722	6.2313	134.25	41.9499	0.9587	13.9996	12.3281	0.4464	2.8558	2.654	8.271	0	0.0529	0.223	2.0671	0	0.1961	0.2162	1.1925	0	3.0193	1.7905	9.561	0	1.7681	0.4057	3.4034	0.6797	1.7408	0.4758	4.2003	0.732	11.281	1.9117	17.4785	6.0897	0.0319	0.0719	0.4951	0	0.8828	0.1404	1.4871	0.4786	13.7041	1.7623	19.0159	7.2348	0.4968	1.0376	5.8757	0	0.0973	0.3026	2.0671	0	0.2704	0.2449	1.1925	0	2.0493	1.5397	9.561	0	1.8692	0.457	3.4034	0.8417	1.8679	0.5257	4.2003	0.732	11.6915	2.2008	17.4785	6.0897	0.0245	0.0636	0.3955	0	0.8945	0.1662	1.4871	0.4786	13.2541	2.047	19.0159	7.2348	0.4765	9.8325	69.6331	229.9633	38.2628	0	88.3265	69.9291	48.8344	8	29.1912	31.4299	46.7966	9.8327	300.4248	671.4423
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	a149a3b5-133a-43c0-a855-7d5ba2c07a79	PVC	PVC	PathAnnotationObject	Polygon	1041.9	571.94	19.5	17.6292	0.7885	7.3133	3.4474	0.8918	12.7865	1035.7036	3.9029	20.5926	5.6728	14.9198	0	0	0	0	0	0	7.301	591.3815	3.8772	19.0167	1.3449	17.6718	3.8178	309.2408	3.1264	10.3606	0	10.3606	2.3887	193.484	1.7128	6.4636	0	6.4636	18.6542	1510.9874	4.4702	26.7523	9.5476	17.2048	10.7862	873.6816	1.0515	12.9227	7.4766	5.4461	4.2523	344.4379	1.9739	11.851	1.8289	10.0221	0.4223	34.2025	0.1369	0.6479	0.1306	0.5172	26.2297	2124.6094	2.727	30.7314	21.062	9.6694	73.5	31.5428	0.9283	11.6051	7.6798	0.749	4.0235	5.8882	20.5926	0	0.0127	0.1074	1.4393	0	6.6896	4.0527	19.0167	1.0219	2.3684	2.5261	10.3606	0	1.9313	1.2757	6.4636	0	13.5965	6.3455	26.7523	1.5625	8.6426	2.8138	13.4956	0.6803	6.3645	5.9515	21.1495	0.2753	0.4057	0.1872	0.9714	0.0632	21.1146	5.1421	30.7314	8.6606	0.7066	1.3709	6.3544	0	0.0176	0.1258	1.4393	0	6.4582	4.1023	16.1023	1.0219	1.8198	2.0089	6.7658	0	1.7582	1.0172	4.9445	0.1569	11.6822	5.8876	24.7945	1.5625	7.8312	2.8468	13.4956	0.6803	7.1639	6.7147	21.1495	0.2753	0.3994	0.203	0.9714	0.0632	19.1785	4.4707	29.7941	8.6606	0.2675	35.5	0	39.9049	10.24	105.3449	75.6547	16.9983	91.2743	5	23.342	20.4346	35.5037	10.2401	263.6364	564.7081
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	8a8363bd-83f3-40ad-a53a-bf658be60696	TAMM	TAMM	PathAnnotationObject	Polygon	1173	571.73	32.75	22.6951	0.799	8.586	5.5603	0.7821	10.6179	1433.4167	3.0686	17.4407	3.3641	14.0766	13.9651	1885.2939	6.3118	27.0822	2.0513	25.0309	0	0	0	0	0	0	5.1309	692.6766	2.1048	9.3476	0.3136	9.034	1.3663	184.4512	0.851	2.8419	0	2.8419	1.7558	237.0326	0.3653	2.7116	1.0179	1.6937	10.3606	1398.6816	1.2061	13.6982	8.2332	5.4651	0.1216	16.4165	0.129	0.5823	0	0.5823	0.5676	76.632	0.1457	0.9359	0.3218	0.6141	28.1642	3802.1655	4.6687	36.8042	15.577	21.2272	98	36.6376	0.9174	12.953	10	0.6679	4.0104	5.2074	17.4407	0	5.6304	7.205	27.0822	0	0.0232	0.073	0.6477	0	3.6179	2.0503	9.3476	0	1.3905	0.613	2.9312	0	1.6817	0.3964	2.7636	0.772	10.8668	1.8862	16.0618	6.2782	0.0778	0.1043	0.5823	0	0.6426	0.1424	1.0375	0.3218	19.6592	7.4094	36.8042	7.0302	0.5531	1.232	6.3114	0	1.2691	1.6805	8.4524	0	0.0353	0.0878	0.6477	0	2.8262	1.5067	7.6303	0	1.4032	0.4416	2.9312	0.3697	1.6429	0.4071	2.7636	0.772	11.1316	2.1127	16.0618	6.2782	0.0548	0.0798	0.3277	0	0.6818	0.124	1.0375	0.3472	15.209	3.8072	26.7224	7.0302	0.3326	13.8895	121.5548	117.5565	103.3301	62.5944	44.0382	0	28.8643	6	21.7963	21.2261	33.1611	13.8897	184.0555	232.5797
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	ebb6842a-4522-4529-9072-bc50e1e4c461	TAMM	TAMM	PathAnnotationObject	Polygon	985.67	571.46	22.5	19.2268	0.7648	7.2761	3.9802	0.856	8.5816	780.9271	3.7453	16.5725	2.7702	13.8022	4.6979	427.5132	4.482	15.3896	0	15.3896	0	0	0	0	0	0	4.7578	432.9561	1.9822	10.8848	2.1101	8.7747	2.1562	196.2111	0.6184	3.1769	0.6193	2.5575	1.9688	179.1634	0.2953	2.7315	1.4262	1.3053	13.8396	1259.4054	2.0587	19.0086	8.7135	10.2951	0.2331	21.2128	0.2331	0.9641	0	0.9641	0.9736	88.5959	0.1843	1.3971	0.5584	0.8387	26.0231	2368.1011	3.9901	32.3526	15.7893	16.5632	73	31.3726	0.932	10.9482	8.3089	0.6038	3.002	4.3628	16.5725	0	1.6614	3.2555	15.3896	0	0.0135	0.055	0.4831	0	5.2337	4.1976	21.5876	0	1.5985	0.6732	3.1769	0.0925	1.9234	0.5309	3.4857	0.5572	12.6744	2.7422	19.122	6.8403	0.1819	0.1795	0.9641	0	0.8333	0.2019	1.3971	0.467	19.0486	6.4484	32.3526	8.227	0.4884	0.9622	4.5536	0	0.2934	0.5886	3.4016	0	0.0196	0.0654	0.4831	0	5.4481	4.8672	21.5876	0	1.3473	0.532	3.0421	0.0925	1.9029	0.6075	3.4857	0.5572	12.1495	2.8522	19.122	6.8403	0.1588	0.1441	0.6493	0	0.7701	0.1763	1.3076	0.467	15.9066	4.6189	27.3699	8.227	0.2999	7.6719	46.4292	17.5997	27.6621	63.8989	82.0106	0.01	114.5697	5	15.8211	18.0436	22.4181	7.6726	94.8758	208.1043
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	5b9e27fc-aa0c-4664-9b54-3497349ff23c	Glioma	Glioma	PathAnnotationObject	Polygon	1291	573.76	46	25.7698	0.8705	9.3473	5.9262	0.7765	5.1642	965.7059	1.3074	9.6019	1.9874	7.6145	0	0	0	0	0	0	0.0286	5.3574	0.1261	0.9625	0	0.9625	0.0456	8.5215	0.2723	2.5943	0	2.5943	2.284	427.1122	0.6112	3.9304	1.2549	2.6755	1.8835	352.2194	0.3466	2.7624	1.1839	1.5785	26.0525	4871.8174	5.7799	39.2346	17.3722	21.8624	0.0738	13.7988	0.1317	0.6775	0	0.6775	0.5755	107.6253	0.1524	0.9425	0.303	0.6394	16.391	3065.1262	2.7878	23.1514	11.7817	11.3697	117.75	39.2667	0.9597	13.7826	10.6066	0.6243	2.1965	2.5812	9.6019	0	0.029	0.1426	1.3756	0	0.0566	0.1447	1.0516	0	0.2263	0.6699	4.8201	0	1.6961	0.7185	3.9304	0.3298	1.5263	0.5142	2.7624	0.2843	19.2202	7.8104	39.2346	4.2117	0.0775	0.1283	0.8183	0	0.5843	0.1722	0.9972	0.2048	13.3684	4.2352	23.1514	4.291	0.2561	0.6012	3.5067	0	0.0479	0.1811	1.3756	0	0.0749	0.1531	1.0516	0	0.3444	0.812	4.8201	0	1.3117	0.4859	2.5509	0.3298	1.2928	0.4701	2.6939	0.2843	14.753	5.3451	37.1968	4.2117	0.0799	0.1261	0.8183	0	0.59	0.184	0.9972	0.2048	11.3921	3.8366	22.1115	4.291	0.3872	0	88.8494	146.0538	14.526	24.1733	27.5453	23.9412	89.5867	5	25.4753	24.1704	45.3506	14.5268	273.3657	443.9086
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	af546bee-8fac-4358-b404-6ea31f6622c3	TAMM	TAMM	PathAnnotationObject	Polygon	1116.6	577.57	64.5	32.9408	0.747	12.4406	7.7286	0.8291	8.2039	2141.2107	2.4647	16.2756	3.741	12.5346	4.4654	1165.4636	8.2426	31.0667	0	31.0667	0.0034	0.8778	0.037	0.5474	0	0.5474	4.5687	1192.4288	1.8997	11.6602	0.6657	10.9945	1.7682	461.4952	0.7792	3.717	0	3.717	2.2728	593.2106	0.3703	3.7079	1.3356	2.3723	17.9642	4688.6519	3.1822	23.7765	9.6151	14.1614	0.0815	21.2776	0.0995	0.449	0	0.449	0.8023	209.402	0.148	1.269	0.5256	0.7434	21.3893	5582.6138	7.2012	38.7616	13.0327	25.729	149	45.6095	0.9001	16.7172	12	0.7005	3.9448	4.1891	16.2756	0	2.5324	5.8967	31.0667	0	0.0558	0.1437	0.8708	0	3.7202	2.404	13.7551	0	1.628	0.6431	3.717	0	2.003	0.4777	3.7079	0.8369	16.2714	3.8941	23.7765	7.9278	0.0885	0.1053	0.5291	0	0.8116	0.1977	1.5075	0.3867	18.558	6.2454	38.7616	9.2654	0.6365	1.1814	5.2888	0	1.0309	1.99	11.4276	0	0.0965	0.1786	0.8708	0	3.0611	2.5465	13.7551	0	1.519	0.4871	3.0937	0	1.7934	0.4459	2.9801	0.8369	14.9564	3.8925	22.0752	7.9278	0.0939	0.1095	0.5291	0	0.8189	0.229	1.5075	0.3867	16.3586	4.2483	32.4461	9.2654	0.4291	23.0923	74.8099	114.1	84.0191	66.9094	13.1376	0	52.2798	7	26.3558	27.0122	35.6942	13.1351	234.1665	314.9001
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	ddd78b1d-adf6-4a81-8b2d-9864807f7552	Glioma	Glioma	PathAnnotationObject	Polygon	627.42	574.87	23.75	18.1713	0.9039	6.3038	5.1855	0.5368	2.6217	262.1725	1.1124	6.0947	0.9949	5.0998	0	0	0	0	0	0	0.2152	21.5227	0.2406	1.0678	0	1.0678	1.4738	147.3754	1.1811	4.1486	0	4.1486	2.0958	209.5772	0.4728	3.2825	1.0789	2.2036	1.856	185.6006	0.3235	2.7311	1.1687	1.5624	19.16	1915.9968	2.9535	26.4233	11.5173	14.906	0.0382	3.8193	0.0825	0.4064	0	0.4064	0.721	72.1043	0.0809	0.8785	0.4508	0.4276	15.2321	1523.2142	2.0302	21.5788	10.6849	10.894	78.75	31.9829	0.9674	10.704	9.4281	0.3695	0.8899	1.3414	6.0947	0	0.0359	0.2658	3.1094	0	0.2474	0.2615	1.15	0	1.042	1.0059	4.1486	0	2.0175	0.6142	3.6969	0.8002	1.6486	0.4061	2.7311	0.6801	17.4798	5.3371	28.5068	7.7071	0.0541	0.0998	0.5199	0	0.7266	0.1301	1.0481	0.4281	14.1278	3.5894	23.3923	7.9028	0.0992	0.243	1.3463	0	0.0524	0.3196	3.1094	0	0.2621	0.2698	1.15	0	0.8449	0.8474	3.3081	0	1.9818	0.6668	3.6969	0.8002	1.5539	0.4053	2.3298	0.6801	16.7126	5.9753	28.5068	7.7071	0.0614	0.1062	0.5199	0	0.7291	0.1473	1.0481	0.4281	13.6235	4.0134	23.3923	7.9028	0.2998	0	99.872	371.9096	11.9424	40.5551	94.015	18.4857	80.1634	7	26.9105	25.4639	41.081	11.9445	255.8563	555.0414
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	0d416a65-20b1-4933-90c7-f4b0469e4ae7	Glioma	Glioma	PathAnnotationObject	Polygon	729.56	575.57	44.25	25.374	0.8637	8.3994	7.4023	0.4075	6.6426	1208.9615	2.4218	16.452	2.2969	14.1551	0.0336	6.1113	0.1817	1.3394	0	1.3394	0.2496	45.4322	0.4246	2.2705	0	2.2705	1.7748	323.01	1.9406	7.9587	0	7.9587	3.1457	572.5089	0.8392	5.9396	1.7905	4.1491	2.3313	424.2898	0.3474	3.4004	1.0746	2.3258	26.1827	4765.2524	3.9805	31.203	12.0469	19.1561	0.0011	0.1941	0.0112	0.1491	0	0.1491	0.8484	154.4083	0.1529	1.165	0.4653	0.6997	18.5481	3375.7488	1.7641	23.2606	13.5785	9.6821	115.75	39.0273	0.955	12.8786	11.5	0.1925	2.9085	3.433	16.452	0	0.0331	0.1474	1.3394	0	0.2361	0.3485	2.2705	0	0.9877	1.4645	7.9587	0	2.5848	0.9635	5.9396	0.9325	1.9188	0.5224	3.4004	0.6976	21.0672	6.6539	31.203	8.3072	0.0214	0.0645	0.4174	0	0.8	0.1927	1.2092	0.3756	16.1976	3.2452	23.2606	8.1079	0.507	0.9166	3.9459	0	0.0329	0.1206	0.7792	0	0.2274	0.2897	1.2232	0	0.4815	0.6745	3.6846	0	2.2241	0.8613	5.6465	0.9325	1.6535	0.4371	2.6131	0.6976	17.7773	5.9101	29.9282	8.3072	0.0344	0.0795	0.4174	0	0.7689	0.2087	1.2092	0.3756	14.6859	3.0777	22.3482	8.1079	0.3826	0	61.0659	273.0969	68.8796	28.637	79.1724	32.2404	52.6326	6	24.0321	24.4836	31.1291	16.5556	185.5249	255.8804
Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1	3e091542-68b6-4fb6-abbb-976dcc2369c0	Glioma	Glioma	PathAnnotationObject	Polygon	1092.7	576.42	41.5	23.5075	0.9437	8.3118	6.9004	0.437	4.8122	803.6374	1.4229	8.8844	1.6068	7.2776	0	0	0	0	0	0	0.0445	7.4374	0.136	0.8487	0	0.8487	4.8327	807.0652	2.4705	13.1263	0.0322	13.0942	1.3907	232.2389	0.3754	2.6277	0.603	2.0247	2.45	409.1441	0.4643	3.423	1.2174	2.2056	19.5976	3272.8064	3.405	27.2816	11.6409	15.6407	0.0967	16.1551	0.1406	0.9118	0	0.9118	0.6476	108.1486	0.1475	0.9594	0.392	0.5674	17.4678	2917.1213	1.9838	22.3631	12.9438	9.4193	107.75	37.2394	0.9764	12.5993	11	0.4177	2.0024	2.4309	8.8844	0	0.0896	0.5397	7.0072	0	0.0896	0.2289	1.4394	0	3.912	2.9531	13.1263	0	1.4114	0.4526	4.5529	0.0982	2.1745	0.7554	3.9205	0.6676	17.8791	5.702	30.7457	8.0896	0.0834	0.1346	0.9118	0	0.6788	0.1474	1.0411	0.392	15.6187	3.107	22.6342	8.1527	0.2317	0.4827	2.0457	0	0.146	0.6836	7.0072	0	0.1179	0.268	1.4394	0	3.3318	3.0864	11.7182	0	1.4245	0.4953	4.5529	0.0982	2.0009	0.8472	3.9205	0.6676	16.7962	6.5379	30.7457	8.0896	0.0751	0.1302	0.8836	0	0.6984	0.1442	1.0411	0.4006	14.4535	3.1241	22.6342	8.1527	0.3727	0	50.894	90.2084	60.1622	83.9445	27.3353	23.9281	72.4659	7	27.5595	27.0667	34.0712	23.9245	281.5032	453.0024
