Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	c301dc0f-f293-4352-a479-b966fb3b53cd	Glioma	Glioma	PathAnnotationObject	Polygon	422.58	727	56	26.6786	0.9887	8.8708	8.1353	0.2829	10.6237	2411.5852	2.7588	20.111	4.5284	15.5826	0	0	0	0	0	0	0.108	24.5242	0.1874	0.8743	0	0.8743	7.4973	1701.8867	1.9781	14.0517	3.4434	10.6083	1.2716	288.6638	0.2956	2.2862	0.574	1.7123	2.5247	573.1112	0.4239	3.9702	1.8259	2.1443	19.4814	4422.2744	1.2793	22.2668	16.1171	6.1497	0.4439	100.7701	0.255	1.5083	0.0031	1.5052	0.7851	178.223	0.155	1.4435	0.5783	0.8652	14.6418	3323.6851	1.3289	18.7458	12.7031	6.0427	128.25	40.4363	0.9857	13.2953	12.5	0.2121	5.1499	5.2991	20.111	0	0	0	0	0	0.3813	0.3766	1.9043	0	6.5885	2.4495	14.0517	0	1.4238	0.4009	2.8298	0.494	2.5572	0.6258	4.8254	0.4907	17.2874	3.383	22.2668	5.8047	0.3386	0.2432	1.5083	0	0.7701	0.179	1.4435	0.4268	13.4994	2.9242	18.7458	4.9611	0.8505	1.4403	6.048	0	0	0	0	0	0.5959	0.3478	1.9043	0	5.8747	2.5488	13.3234	0	1.5433	0.4316	2.8298	0.494	2.5827	0.7468	4.8254	0.4907	15.5641	3.5224	21.6924	5.8047	0.256	0.1978	0.8358	0	0.7583	0.1952	1.4267	0.4268	12.6021	3.4739	18.5436	4.9611	0.4343	0	347.2567	65.6063	342.3459	123.2297	11.7708	42.4828	210.8035	7	34.2946	35.5425	50.7145	11.7781	386.5193	713.6689
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	9405aa8e-18f5-46b3-82fc-f8e5a2164a23	Negative	Negative	PathAnnotationObject	Polygon	961.55	726.37	47	24.4012	0.9919	8.5252	7.2434	0.4597	7.4397	1406.1021	1.8846	12.4156	3.7906	8.625	0	0	0	0	0	0	0.0115	2.1748	0.0548	0.4681	0	0.4681	7.7041	1456.0654	1.2573	10.5441	4.3394	6.2047	1.0116	191.1964	0.3102	1.8309	0.0179	1.8129	2.5395	479.9716	0.4065	4.1696	1.7481	2.4215	13.1943	2493.7212	1.2236	17.8819	9.6132	8.2687	0.6529	123.392	0.3578	1.813	0.0008	1.8122	0.6726	127.1203	0.088	0.8652	0.4861	0.3791	13.1396	2483.3862	0.9662	17.3152	11.6566	5.6587	111.75	37.7008	0.988	12.4795	11.5	0.3045	3.4061	3.7205	12.4156	0	0.0461	0.2743	3.6909	0	0.1093	0.2316	1.2418	0	6.5686	1.7718	10.5441	1.0618	1.0394	0.3741	2.4754	0.0179	2.5168	0.5857	4.8406	1.3081	12.7262	2.6585	19.8639	5.6398	0.5779	0.3603	1.813	0	0.6772	0.1144	1.0212	0.3831	13.0508	1.7891	19.0363	7.3595	0.4739	0.9281	4.3497	0	0.0795	0.357	3.6909	0	0.1804	0.2803	1.2418	0	5.7432	1.6303	10.435	1.0618	1.0597	0.4138	2.4754	0.1466	2.5002	0.6876	4.8406	1.3081	12.3859	3.2957	19.8639	5.6398	0.5234	0.3529	1.5624	0	0.6805	0.1303	1.0212	0.3831	12.9863	2.202	19.0363	7.3595	0.4086	11.8548	171.1199	77.1467	35.7592	23.1346	0	44.623	31.4487	4	17.5121	17.5299	23.1355	11.8533	144.4554	202.375
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	1b78bdca-2008-45a0-9586-68b742b98806	Negative	Negative	PathAnnotationObject	Polygon	648.13	726.62	27.5	19.0653	0.9507	6.6563	5.4427	0.5406	4.0661	455.4072	1.1462	7.1395	1.4636	5.6759	0	0	0	0	0	0	0.0637	7.1302	0.1159	0.5218	0	0.5218	2.5507	285.6777	1.0066	6.786	0.332	6.4541	1.1969	134.0488	0.3697	2.409	0.4064	2.0026	1.3168	147.4801	0.6336	3.9394	0.4339	3.5055	11.0234	1234.6263	3.6388	22.7195	4.5476	18.1719	0.3712	41.5715	0.2831	1.3565	0	1.3565	0.5982	67	0.2814	1.4877	0.2223	1.2654	9.0817	1017.1483	2.2708	16.0871	5.1524	10.9347	79.75	32.2968	0.9608	11.0698	9.2841	0.4927	1.592	1.9784	7.1395	0	0.079	0.3984	3.7131	0	0.2542	0.4871	2.3903	0	3.3404	3.0795	17.955	0	1.208	0.6791	3.8655	0.0283	1.7247	1.622	7.4861	0.0668	10.3268	6.019	28.9532	1.2571	0.2845	0.3319	2.2177	0	0.6004	0.3749	1.6927	0.1239	9.8167	5.214	28.0865	1.8651	0.2725	0.5329	2.3602	0	0.1212	0.4886	3.7131	0	0.3559	0.5722	2.3903	0	3.7616	3.6762	17.955	0	1.214	0.7972	3.8655	0.0283	1.9423	1.9212	7.4861	0.0668	9.9553	6.9435	28.9532	1.2571	0.2383	0.3471	2.2177	0	0.6016	0.4169	1.6927	0.1239	10.2088	6.2106	28.0865	1.8651	0.3414	13.9009	339.8475	8.1877	329.4851	63.2274	0	38.0353	245.3034	5	18.7534	17.4233	31.6901	8.1922	150.9108	259.5425
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	1638fced-d1b0-47bd-80bb-b04085332b22	Glioma	Glioma	PathAnnotationObject	Polygon	816.8	728.61	33.25	20.9392	0.953	7.0615	6.0954	0.4875	3.4154	457.6606	0.9324	5.4027	1.4143	3.9884	0	0	0	0	0	0	0.7588	101.6752	0.5092	2.2771	0	2.2771	2.703	362.2024	2.6372	8.4943	0	8.4943	2.8019	375.4494	0.9103	4.6058	1.1322	3.4736	2.5827	346.084	0.6906	4.7238	1.5032	3.2206	24.3621	3264.5254	1.8094	27.4086	18.769	8.6397	0.3674	49.2258	0.2426	1.3533	0	1.3533	0.4187	56.0999	0.0551	0.554	0.3323	0.2217	12.9777	1739.0182	0.9876	15.318	11.1931	4.1249	93.75	34.9799	0.9628	11.7227	10.5	0.3823	1.2958	1.6891	5.4027	0	0	0	0	0	0.9604	0.5293	2.2771	0	3.2125	2.7501	9.5318	0	2.57	0.869	5.0309	0.9698	2.8543	0.9647	5.5727	1.3332	21.9063	4.3131	29.8736	10.2824	0.3101	0.2817	1.3812	0	0.5055	0.0964	0.7757	0.3323	12.7396	1.5141	16.5549	8.3629	0.1318	0.3352	1.8375	0	0	0	0	0	1.0712	0.508	2.2321	0	3.4923	2.7759	9.5318	0	2.4427	0.8199	5.0309	0.9698	3.0035	1.0582	5.5727	1.3332	20.5576	4.6816	29.8736	10.2824	0.2787	0.2969	1.3812	0	0.5532	0.0794	0.7757	0.3702	12.6088	1.7247	16.5549	8.3629	0.3402	0	308.3011	111.8479	166.7466	71.1728	16.0941	38.3915	145.722	6	21.7259	20.4527	29.6652	16.0923	190.0645	252.832
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	c32eeec4-f595-4972-84da-a6c25b6b9bdf	Endothelial	Endothelial	PathAnnotationObject	Polygon	1018	727.45	17.5	15.9434	0.8651	6.3161	3.5562	0.8279	5.5177	402.7946	2.2739	10.9318	1.523	9.4088	0	0	0	0	0	0	0.9922	72.4325	0.4022	2.5045	0.1173	2.3872	7.383	538.9567	2.1862	15.2684	3.7466	11.5217	0.9073	66.23	0.4096	1.999	0.0234	1.9756	5.1438	375.499	1.6489	10.6955	2.9356	7.7598	8.2667	603.4687	1.9091	11.7658	5.1634	6.6024	10.1788	743.0557	2.0411	14.7995	6.5203	8.2792	0.5412	39.5083	0.0792	0.7436	0.2599	0.4836	14.3707	1049.0613	1.3669	17.2442	11.5363	5.7079	55.75	27.2885	0.9408	9.5635	7.9019	0.4689	2.0421	2.8034	10.9318	0	0.0012	0.0129	0.1683	0	0.8836	0.4539	2.5045	0.003	5.8429	3.3069	15.8374	0.0064	1.0511	0.4743	2.6986	0.0234	4.4973	2.1725	13.1017	0.5378	8.3988	2.6533	16.0637	2.0514	7.7583	3.0945	14.7995	0.9264	0.5494	0.1478	0.9066	0.2237	11.966	2.9887	17.2442	3.7532	0.4051	0.8625	5.507	0	0.0018	0.0156	0.1683	0	0.8325	0.4689	1.9678	0.003	5.1176	3.4973	15.8374	0.0064	1.1189	0.4886	2.6986	0.2954	4.1928	2.3226	13.1017	0.5378	8.461	2.9429	16.0637	2.0514	6.6183	2.843	12.1245	0.9264	0.5532	0.1709	0.9066	0.2237	10.8335	2.8741	15.8243	3.7532	0.2991	12.9654	123.977	123.0252	0	50.1647	14.0172	17.1466	25.9879	5	13.4037	14.0178	17.1494	7.1759	69.3467	98.2058
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	825831c6-a0a6-46e2-a40e-c499e1126bfc	TAMM	TAMM	PathAnnotationObject	Polygon	380.1	728.48	28.5	19.1763	0.9739	6.3925	5.8138	0.345	5.2035	603.6105	1.4303	10.9126	2.147	8.7656	16.0252	1858.9233	3.8977	24.0035	5.2872	18.7163	0	0	0	0	0	0	11.0547	1282.3506	2.879	18.9481	7.3085	11.6396	0.2729	31.6574	0.6425	2.8168	0	2.8168	1.6835	195.2882	0.372	2.7621	1.0398	1.7223	9.5969	1113.2412	1.3941	13.3736	7.3106	6.063	0.3594	41.6944	0.2024	0.8893	0	0.8893	0.6656	77.2088	0.0796	0.8174	0.5009	0.3165	36.3651	4218.3521	6.9044	52.0319	26.7647	25.2672	77.5	31.8386	0.9607	10.8298	9.214	0.4878	2.0755	2.5961	10.9126	0	10.4936	6.4167	24.0035	0	0.0101	0.0569	0.5555	0	11.4662	4.4404	22.387	0.9661	0.4816	0.7747	3.278	0	1.6612	0.5062	2.8836	0.2787	10.0878	3.766	24.4512	1.7124	0.3289	0.2464	1.1719	0	0.6242	0.1543	1.0468	0.1496	29.0332	10.509	52.6051	4.8772	0.2336	0.5726	2.9025	0	7.2364	5.2778	19.7271	0	0.016	0.0712	0.5555	0	11.7085	5.1346	22.387	0.9661	0.6045	0.8199	3.278	0	1.6481	0.5711	2.8836	0.2787	10.3769	4.6053	24.4512	1.7124	0.3109	0.2678	1.1719	0	0.5999	0.1805	1.0468	0.1496	24.7159	9.8631	52.6051	4.8772	0.3534	10.3162	359.2736	64.0513	356.4396	164.9626	44.3117	0	228.6177	6	16.0496	16.153	22.6144	10.3114	92.5951	119.2916
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	281af7bd-42ac-4ba5-bdba-6573bbb0a1ae	Glioma	Glioma	PathAnnotationObject	Polygon	460.34	727.88	20	15.8616	0.999	5.4003	4.4961	0.5132	6.2561	506.7418	1.9745	12.7774	3.2559	9.5215	0	0	0	0	0	0	0.2197	17.7958	0.2883	1.0996	0	1.0996	5.3032	429.5558	1.0017	7.1865	3.257	3.9295	1.5867	128.5266	0.265	2.1834	0.9847	1.1987	2.1352	172.9492	0.2829	2.9803	1.4851	1.4951	20.9137	1694.0078	1.4214	23.6417	17.465	6.1767	0.5124	41.5063	0.4115	1.4959	0.0032	1.4927	0.6253	50.6495	0.1024	0.8858	0.451	0.4348	14.4391	1169.5653	1.3432	18.0772	11.8987	6.1786	57.75	27.405	0.9663	9.5592	7.7748	0.588	2.6795	3.0549	12.7774	0	0.0213	0.1341	1.4641	0	0.4384	0.3684	1.4737	0	5.207	1.4339	9.0675	1.9833	1.5466	0.3301	2.3661	0.4386	2.1182	0.4199	3.1325	0.9913	18.1051	3.1062	23.6417	12.2775	0.3746	0.347	1.4959	0	0.6309	0.1517	0.8991	0.2917	13.1382	2.478	18.8511	8.1322	0.7735	1.3246	4.8905	0	0.0326	0.1651	1.4641	0	0.555	0.3538	1.4737	0	5.1558	1.6186	9.0675	1.9833	1.5251	0.359	2.3661	0.4386	2.1091	0.4777	3.1325	0.9913	16.6085	2.6959	23.1184	12.2775	0.3012	0.2823	1.2499	0	0.634	0.1725	0.8991	0.2917	12.445	2.6622	18.8511	8.1322	0.3282	0	337.8407	74.1472	331.0634	87.886	32.507	53.4538	204.1662	5	18.7851	17.9392	32.5034	7.2045	136.1138	270.2054
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	514a6656-aad5-46f1-b71d-3d38d6bda1dc	TAMM	TAMM	PathAnnotationObject	Polygon	1329.7	730.76	36.25	22.3108	0.9151	8.2266	5.8915	0.7136	6.7474	985.1222	1.9564	11.5956	2.5901	9.0054	15.0728	2200.6338	6.1509	28.4235	4.5973	23.8262	0.0004	0.0608	0.0039	0.0453	0	0.0453	9.5929	1400.5676	2.7065	16.8108	4.3385	12.4723	0.6317	92.2303	0.8331	2.815	0	2.815	1.8821	274.7799	0.4832	3.5118	0.9489	2.5628	9.4366	1377.7472	1.7671	14.0928	6.4579	7.6349	0.3435	50.1485	0.2515	1.2338	0	1.2338	0.5964	87.0769	0.2017	1.1998	0.3132	0.8866	31.7735	4638.9272	4.0001	40.353	25.2058	15.1472	99.25	36.0949	0.9573	12.6537	10	0.6088	2.5938	3.4054	11.5956	0	6.8656	7.6434	28.4235	0	0.0579	0.1521	0.8636	0	9.8656	4.1486	23.2771	2.5715	1.114	0.771	2.8492	0	1.9739	0.4625	3.5118	0.9341	9.9406	2.0675	15.9869	4.7521	0.2878	0.2335	1.2338	0	0.7073	0.1925	1.1998	0.3132	23.0923	8.6915	40.353	7.0144	0.1874	0.5314	3.1254	0	2.1107	2.9439	11.8327	0	0.0912	0.1832	0.8636	0	10.0236	4.7877	23.2771	2.5715	1.3934	0.5707	2.8492	0.0581	2.0271	0.4424	3.4599	0.9341	10.2326	2.1734	15.9869	4.7521	0.2556	0.2164	0.9586	0	0.7715	0.1543	1.1654	0.4478	18.0628	6.4037	36.8072	7.0144	0.354	25.5001	200.1787	259.9661	184.0737	146.1334	70.8841	0.01	151.7084	8	32.9348	31.7566	47.6632	25.5013	383.3806	707.6221
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	ea783fd1-5b35-4023-873f-bffda30ed8ca	Glioma	Glioma	PathAnnotationObject	Polygon	732.32	730.59	58	27.8554	0.9393	9.7756	7.3239	0.6442	9.3824	2176.7205	2.1818	13.1713	3.9502	9.2211	0	0	0	0	0	0	0.1701	39.4569	0.2325	1.3097	0	1.3097	5.7365	1330.8718	1.8936	10.5166	0	10.5166	1.6854	391.0193	0.4205	3.3224	0.8383	2.484	2.4444	567.1069	0.419	3.4782	0.9143	2.5639	20.3381	4718.4312	2.062	24.5304	12.5046	12.0259	0.3822	88.6759	0.2608	1.4856	0	1.4856	0.8077	187.3805	0.1641	1.2118	0.4114	0.8004	13.1552	3052.0093	1.3494	17.2177	8.425	8.7927	132.5	41.436	0.9698	14.0945	11.6509	0.5359	4.4327	4.6789	13.1713	0	0	0	0	0	0.4347	0.4308	1.9339	0	4.5338	3.3175	15.5073	0	1.7944	0.4773	3.3354	0.6112	2.1591	0.7279	3.9149	0.5962	18.1037	5.0219	26.8851	5.7655	0.378	0.3056	1.6182	0	0.7711	0.184	1.2118	0.3723	11.5816	3.0868	18.6622	4.2663	0.5922	1.1718	5.2054	0	0	0	0	0	0.6401	0.4375	1.9339	0	3.6006	3.8463	15.5073	0	1.879	0.5017	3.3354	0.6112	1.9378	0.8329	3.9149	0.5962	16.3701	5.8869	26.8851	5.7655	0.3748	0.3367	1.6182	0	0.7428	0.1937	1.2106	0.3723	10.3606	3.4802	18.6622	4.2663	0.4329	0	348.4048	80.7948	250.2817	41.888	32.4002	23.5669	208.4403	7	28.0548	27.8854	42.5758	15.9893	309.3833	654.5005
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	abdaa102-7be7-4605-9b09-fc2b47dd09c3	Glioma	Glioma	PathAnnotationObject	Polygon	995.27	731.63	32.25	21.8596	0.8481	8.1774	5.2591	0.7575	7.0906	928.8737	2.2923	13.7201	3.5174	10.2027	0	0	0	0	0	0	0.0769	10.0691	0.1493	0.6943	0	0.6943	5.0451	660.9136	1.556	8.6887	1.7319	6.9568	1.3278	173.9472	0.3194	2.4424	0.6347	1.8077	2.5103	328.8491	0.4086	3.3178	1.5333	1.7845	17.7673	2327.5164	2.1426	21.0887	11.4871	9.6016	1.4221	186.2999	0.5285	2.6918	0.18	2.5118	0.6096	79.859	0.0788	0.8262	0.4994	0.3268	12.4021	1624.6752	1.3462	15.4743	9.1776	6.2968	81	33.3106	0.9173	12.3866	9.1177	0.6629	3.6988	3.4316	13.7201	0	0	0	0	0	0.1097	0.1648	0.9592	0	3.661	1.8297	8.6887	0	1.2445	0.36	2.4424	0.3318	2.1203	0.5468	3.3178	1.0713	14.6315	3.7219	22.0245	6.9517	1.2033	0.6225	2.6918	0.0303	0.5983	0.0836	0.837	0.4311	10.6592	2.0717	15.4743	6.2973	1.4434	1.833	6.9061	0	0	0	0	0	0.1315	0.1713	0.9592	0	2.7406	1.3592	6.6621	0	1.1891	0.3753	2.4395	0.3318	1.8609	0.4678	3.0547	1.0713	12.5462	3.0206	22.0245	6.9517	1.0577	0.6386	2.5439	0.0303	0.5908	0.086	0.837	0.4311	9.5003	1.6058	13.9513	6.2973	0.4066	0	144.2561	105.2607	15.3043	28.4023	9.3655	28.4187	8.5294	7	16.7821	15.2963	28.4074	8.5262	110.8435	257.1864
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	f59283cd-89a7-4ede-bd62-f5e52ccfa661	Negative	Negative	PathAnnotationObject	Polygon	1004.9	731.75	41.25	24.5947	0.8569	9.8889	5.4212	0.8461	9.959	1643.2314	3.3934	17.8744	2.8332	15.0412	0.0016	0.26	0.0126	0.1148	0	0.1148	0.018	2.9646	0.0589	0.3248	0	0.3248	12.5098	2064.1091	3.3726	18.8083	3.7793	15.0291	1.4324	236.3402	0.4742	3.0718	0.4773	2.5945	2.9633	488.9441	0.5878	4.6126	1.6491	2.9635	12.1022	1996.8562	1.841	16.9841	8.0872	8.897	1.797	296.4968	0.5824	3.3338	0.5806	2.7532	0.7258	119.7598	0.1847	1.2449	0.4214	0.8235	15.3451	2531.937	2.5328	23.721	10.3427	13.3783	94	37.7149	0.8304	14.2597	9.3912	0.7796	5.1164	5.0336	17.8744	0	0.2051	0.7175	4.7284	0	0.0843	0.1754	1.0104	0	8.0958	4.8682	18.8083	0.5232	1.3502	0.4377	3.0718	0.4773	2.657	0.8097	5.9215	0.964	10.9877	2.433	18.0782	5.2826	1.8492	1.3351	9.7671	0.209	0.7246	0.1713	1.2615	0.4214	13.6382	3.5169	24.4649	6.9067	1.3296	1.8488	8.4158	0	0.3642	0.928	4.7284	0	0.1362	0.2146	1.0104	0	4.6442	2.4819	11.44	0.5232	1.286	0.3963	2.8649	0.4893	2.4175	0.8773	5.9215	0.964	10.1161	2.4869	18.0782	5.2826	1.89	1.7071	9.7671	0.209	0.7237	0.1604	1.2615	0.4306	12.3035	3.6053	24.4649	6.9067	0.4329	8.5804	136.7739	113.0853	12.4732	36.3776	0	28.8553	14.545	5	12.2389	12.4708	16.7627	8.5826	61.1297	103.6359
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	415d436f-0288-4c38-a81b-7794b970e31a	Glioma	Glioma	PathAnnotationObject	Polygon	1234.9	730.02	23	18.0956	0.8827	6.6859	4.4142	0.7474	5.984	568.4764	2.2263	11.2994	2.0561	9.2432	0	0	0	0	0	0	0.0866	8.2307	0.117	0.5024	0	0.5024	6.1564	584.8546	1.3502	8.9512	2.8989	6.0523	1.3151	124.9313	0.3098	2.0569	0.7196	1.3373	2.5045	237.9298	0.3365	3.3435	1.6659	1.6776	16.2656	1545.2313	2.3162	21.6434	11.078	10.5654	0.3833	36.4136	0.2321	0.9595	0.0317	0.9278	0.8865	84.2132	0.064	1.0615	0.7698	0.2917	12.5272	1190.0858	1.236	16.1955	8.9677	7.2278	78.5	32.103	0.9572	11.0814	8.8858	0.5981	2.0057	2.9356	11.2994	0	0	0	0	0	0.2767	0.2896	1.4136	0	5.1941	1.9896	13.7127	0.8545	1.3585	0.3801	3.0968	0.4944	2.3071	0.5468	3.7798	1.0507	15.079	3.551	21.6434	6.4513	0.338	0.2249	1.0151	0	0.8445	0.1771	1.2949	0.4471	11.5534	2.447	16.7519	5.3025	0.2955	0.67	4.1063	0	0	0	0	0	0.3584	0.3032	1.4136	0	4.7804	2.0778	13.7127	0.8545	1.3771	0.4058	3.0968	0.4944	2.2223	0.5963	3.7798	1.0507	14.5689	3.8591	21.5991	6.4513	0.3186	0.2194	1.0151	0	0.8265	0.2051	1.2949	0.4471	11.1347	2.7084	16.7519	5.3025	0.2899	0.01	129.8152	224.0854	101.4387	128.4382	19.5163	26.9599	157.8615	7	28.0676	26.9703	43.5547	14.2245	301.3397	772.6234
Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1	2c9744ca-40ce-4434-86b6-ee9de061b207	Negative	Negative	PathAnnotationObject	Polygon	871.87	731.34	12.5	13.2614	0.8932	4.903	3.4666	0.7036	1.8705	99.1361	0.866	3.7321	0.3586	3.3735	0.0079	0.418	0.0406	0.2783	0	0.2783	0.502	26.6043	0.2347	1.118	0	1.118	2.433	128.9473	1.1019	5.364	0.5866	4.7773	1.3097	69.4161	0.3353	2.0652	0.6014	1.4638	2.1264	112.6994	0.5768	3.5588	1.2984	2.2604	9.9284	526.2046	1.3453	13.1902	7.7974	5.3928	0.1398	7.4088	0.1536	0.6893	0	0.6893	0.6115	32.4093	0.0935	0.7492	0.4521	0.2971	9.1826	486.6789	1.7213	12.8191	5.8938	6.9253	57	27.216	0.967	9.386	7.7553	0.5553	0.456	0.8852	3.7321	0	0.1634	0.5486	2.9972	0	0.6722	0.3255	1.6484	0	2.3747	1.2809	6.6388	0	1.5973	0.38	2.6681	0.6014	2.3214	0.5699	4.0818	1.2984	10.7777	1.5868	14.8498	7.6937	0.1641	0.1902	0.8498	0	0.666	0.1092	0.9516	0.4521	9.3553	2.0186	14.9321	5.8938	0.03	0.098	0.6053	0	0.2102	0.6182	2.9972	0	0.7235	0.3321	1.6484	0	2.3572	1.3325	6.6388	0	1.6839	0.3494	2.6681	0.8431	2.3801	0.5562	4.0818	1.4333	11.0335	1.568	14.8498	7.6937	0.1714	0.1997	0.8498	0	0.6824	0.1084	0.9516	0.4919	9.4073	2.1016	14.9321	5.9039	0.2127	29.0102	256.243	74.1261	112.2839	67.1725	0	19.5003	121.3249	6	20.4529	19.3374	29.0161	15.0956	167.033	228.5665
