Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	652107ee-6870-48c0-ae27-c339c289415c	TAMM	TAMM	PathAnnotationObject	Polygon	533.93	809.75	25.25	17.9439	0.9855	6.0849	5.3165	0.4287	6.236	648.5411	1.4051	9.8137	2.9774	6.8362	5.0125	521.3038	2.7429	12.1802	1.0254	11.1549	0.0074	0.7677	0.0259	0.1811	0	0.1811	5.5783	580.1453	3.1326	16.1098	1.7031	14.4067	1.8819	195.7146	0.5389	2.9649	0	2.9649	1.1231	116.8073	0.2934	2.1865	0.7024	1.4841	11.6294	1209.4591	1.7318	17.7773	8.7739	9.0034	0.2599	27.0323	0.1735	0.7339	0.0091	0.7248	0.5755	59.8479	0.0689	0.7654	0.4548	0.3107	23.4251	2436.2112	4.3469	35.6615	17.3728	18.2887	78.5	31.6027	0.9877	10.6077	9.5	0.3693	2.2193	2.9716	9.8137	0	4.0305	3.7172	14.467	0	0.3177	0.4043	1.3707	0	6.7197	3.9036	19.2252	0.31	1.7481	0.5713	2.9778	0	1.4879	0.5018	3.2231	0.7024	15.201	3.9561	26.3091	7.7455	0.1696	0.1759	0.7364	0	0.583	0.1028	0.893	0.3321	20.3028	5.8031	38.7477	7.8536	0.2489	0.6048	2.7589	0	3.5487	4.0307	14.467	0	0.4699	0.4159	1.3707	0	7.2796	4.1233	19.2252	0.31	1.6824	0.5764	2.9778	0.339	1.6668	0.486	3.2231	0.7024	16.9531	3.5397	26.3091	7.7455	0.1253	0.1596	0.7364	0	0.5867	0.1159	0.893	0.3321	18.7711	5.8214	38.7477	7.8536	0.3161	30.2308	157.1093	92.6967	20.3005	124.9895	37.7312	0	185.8496	6	31.5748	31.7401	43.4175	20.3008	389.0618	587.8857
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	37d672cf-b77a-4234-b513-e920ddd387ab	Glioma	Glioma	PathAnnotationObject	Polygon	861.93	813.61	133.5	45.1226	0.824	16.7582	11.1265	0.7329	6.9968	3785.2585	2.9384	15.947	2.2691	13.6779	0	0	0	0	0	0	0.3591	194.2835	0.4114	1.672	0	1.672	0.4389	237.4238	0.7385	3.341	0	3.341	2.5487	1378.8419	0.5613	3.8076	1.0413	2.7663	1.423	769.8521	0.3573	2.505	0.6693	1.8357	21.2256	11483.0547	3.6414	31.5392	13.6151	17.9241	0.1178	63.7267	0.1683	0.9318	0	0.9318	0.7203	389.6784	0.0969	1.1244	0.4857	0.6387	12.2397	6621.7017	2.0235	17.3402	8.1715	9.1687	242.5	57.713	0.9149	21.2097	14.9715	0.7088	4.4334	3.7561	15.947	0	0	0	0	0	0.5925	0.4994	2.566	0	0.6386	1.0649	6.8166	0	2.3961	0.5683	3.8076	0.9774	1.4815	0.395	2.7074	0.6337	21.1999	4.4622	33.302	10.7087	0.119	0.1709	1.0961	0	0.7175	0.112	1.1477	0.368	12.3971	2.007	19.3554	8.1715	1.2007	1.5055	7.2688	0	0	0	0	0	0.8869	0.442	2.566	0	0.8904	1.3286	6.8166	0	2.2037	0.517	3.5455	0.9774	1.5552	0.427	2.7074	0.6337	21.1675	5.3243	33.302	10.7087	0.1204	0.1743	1.0961	0	0.714	0.1285	1.1477	0.368	12.5956	1.9703	19.3554	8.58	0.5608	0.01	51.3398	133.5493	56.5288	314.8677	60.29	10.8933	193.5686	6	26.842	30.2566	41.3242	10.8932	245.6152	664.468
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	bb511f67-e886-4cee-a5ee-4ba6db9b7d97	TAMM	TAMM	PathAnnotationObject	Polygon	931.13	809.71	32.5	21.9165	0.8503	8.4582	5.3522	0.7487	5.1378	678.1844	1.5578	9.6223	1.8137	7.8086	5.6953	751.7819	3.1526	15.602	0.8649	14.737	0.0466	6.1468	0.1206	0.6367	0	0.6367	4.8532	640.619	1.9695	10.1859	1.2776	8.9083	1.6342	215.7208	0.7913	3.2378	0	3.2378	1.2131	160.1351	0.3579	2.2099	0.5584	1.6515	11.0502	1458.6273	1.771	17.0508	8.7733	8.2775	0.253	33.3979	0.237	0.9068	0	0.9068	0.7721	101.9136	0.1562	1.0437	0.4369	0.6067	21.5136	2839.79	3.0442	28.0698	14.5452	13.5246	95.25	35.843	0.9317	12.8627	9.5	0.6526	1.9503	2.5411	9.6223	0	3.2707	3.5864	15.602	0	0.3594	0.4478	2.4276	0	4.1643	2.0927	10.3137	0	1.5632	0.7293	3.3668	0	1.4474	0.4745	3.1508	0.5584	13.0333	3.0956	22.3221	7.9487	0.1966	0.2288	0.9174	0	0.6381	0.1959	1.0437	0.1835	17.3725	4.7629	28.0698	8.3082	0.2606	0.5815	2.9082	0	1.9854	3.1098	15.1921	0	0.5252	0.4689	2.4276	0	3.7991	2.0675	10.3137	0	1.5256	0.6929	3.3668	0	1.5716	0.4823	3.1508	0.779	14.0846	3.1343	22.3221	7.9487	0.1666	0.219	0.9174	0	0.5671	0.1769	0.9436	0.1835	15.1773	3.9874	25.7139	8.3082	0.3392	13.4791	47.668	115.9531	62.2986	336.9304	27.9044	0	236.138	5	21.4792	16.0121	35.9994	13.4809	156.231	250.8515
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	a44f03ed-0a1d-468f-be5e-bfec008d4572	Glioma	Glioma	PathAnnotationObject	Polygon	1476.7	810.66	54.5	31.8869	0.6736	12.8823	6.2013	0.9101	3.4937	772.1104	1.3103	7.9295	0	7.9295	0	0	0	0	0	0	1.1576	255.8219	0.6169	3.1725	0	3.1725	2.8734	635.0297	2.1847	9.9395	0	9.9395	3.3961	750.5314	1.0408	6.3219	1.3334	4.9885	2.2297	492.7661	0.3677	3.3784	1.4568	1.9216	26.5889	5876.1392	2.8577	34.231	17.3588	16.8722	0.3838	84.8176	0.3477	1.3849	0	1.3849	0.7842	173.3181	0.1763	1.291	0.3844	0.9066	13.6519	3017.0735	1.3511	21.9381	11.0695	10.8686	138.75	45.9104	0.8272	17.4413	10.6104	0.8206	1.4881	1.8579	7.9295	0	0.1863	0.8309	6.8643	0	0.973	0.5876	3.1725	0	3.9384	3.0517	18.1684	0	2.5802	1.0414	6.3219	0.6908	1.9082	0.5703	3.3784	0.2489	22.0803	5.8591	34.231	4.4651	0.2666	0.2934	1.3849	0	0.6718	0.2136	1.291	0.2977	13.0817	2.9591	25.5505	5.4996	0.161	0.4151	2.092	0	0.3095	1.0537	6.8643	0	0.8508	0.5342	2.5733	0	4.643	3.3302	18.1684	0	2.0403	0.5953	3.9615	0.6908	1.6954	0.5812	2.9751	0.2489	19.0971	5.413	28.3894	4.4651	0.1891	0.2196	1.1397	0	0.5974	0.2035	1.1551	0.2977	12.7044	3.6059	25.5505	5.4996	0.3901	0.01	69.0538	81.5871	58.7834	210.5783	130.1503	21.9199	466.8976	7	29.7728	27.6393	41.3629	21.9184	324.0431	511.5556
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	cc87afbb-618c-4e7e-9736-9dfe91408b3a	Glioma	Glioma	PathAnnotationObject	Polygon	1100.8	812.6	68.75	31.1282	0.8916	10.973	8.7073	0.5139	7.8147	2172.4849	1.7492	11.7908	3.5747	8.216	0.5378	149.5142	2.1756	16.4725	0	16.4725	0.297	82.5676	0.277	1.3604	0	1.3604	7.632	2121.707	2.6575	13.2864	0	13.2864	1.9281	536.0222	0.6288	3.992	0	3.992	3.1769	883.1757	0.6471	4.4867	1.0849	3.4019	23.3917	6502.8926	2.1931	28.4992	17.4414	11.0578	0.673	187.0813	0.3792	2.0836	0	2.0836	0.6505	180.8284	0.1284	1.0799	0.3862	0.6937	18.1089	5034.2651	5.7906	39.3536	12.8325	26.5211	137	43.7496	0.8995	15.4747	11.914	0.6106	4.3884	3.8676	11.7908	0	0.4031	1.8449	16.4725	0	0.4455	0.3771	1.6404	0	5.361	3.4921	13.2864	0	1.8209	0.6013	3.992	0	2.615	0.8044	4.4867	0.989	22.0478	3.59	29.4345	9.242	0.5152	0.3638	2.0836	0	0.697	0.1373	1.1156	0.3862	16.4954	5.3844	39.3536	9.0588	0.8993	1.7072	9.0057	0	0.2659	1.423	14.7513	0	0.5967	0.4048	1.6404	0	3.0485	2.6131	12.2912	0	1.7118	0.5521	3.9673	0	2.0429	0.4803	3.4219	0.989	20.6793	4.1756	29.4345	9.242	0.3545	0.2643	1.1449	0	0.7443	0.13	1.1156	0.437	14.8523	4.3709	37.3666	9.0588	0.5028	0	133.8813	19.6473	101.1842	180.9308	53.9637	7.5572	281.2215	4	21.5913	19.5087	39.7974	7.5504	206.2368	381.3303
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	289f397b-e1cf-4abb-a366-0c4a5a88d8fd	Glioma	Glioma	PathAnnotationObject	Polygon	1137.5	810.99	71.25	36.5492	0.6703	14.2832	6.8455	0.904	5.5549	1605.3682	1.7328	10.6541	1.5976	9.0565	0.0157	4.5476	0.1769	2.7966	0	2.7966	0.4242	122.6009	0.317	1.5511	0	1.5511	6.9252	2001.38	2.408	13.2447	1.1575	12.0872	1.9545	564.8396	0.5734	3.8251	0.7863	3.0388	2.9642	856.6658	0.6159	4.9708	1.7699	3.2009	23.0229	6653.6118	1.8651	27.3399	14.7213	12.6186	0.3423	98.9134	0.3347	2.1454	0	2.1454	0.5699	164.6989	0.1659	1.2831	0.3377	0.9454	17.0098	4915.8208	1.7865	26.5131	13.8231	12.6901	166.25	49.4021	0.856	18.6828	10.9478	0.8159	2.6468	2.8718	10.6541	0	1.6555	4.9396	37.5578	0	0.4355	0.3955	1.8894	0	6.1874	3.4249	21.1349	0	1.6563	0.7474	3.8251	0	2.546	0.7583	4.9708	0.6085	20.5491	4.6823	28.64	6.147	0.3011	0.318	2.1454	0	0.6174	0.1754	1.3024	0.3377	16.5031	3.3075	35.8033	6.1899	0.4174	0.8961	4.2293	0	2.9125	6.2832	37.5578	0	0.4441	0.4466	1.8894	0	5.6218	3.9453	21.1349	0	1.4277	0.7845	3.4833	0	2.2254	0.6992	4.7616	0.6085	18.6528	5.2727	28.64	6.147	0.2696	0.3013	1.9507	0	0.6538	0.1741	1.3024	0.3522	16.1147	4.0688	35.8033	6.1899	0.4321	0.01	152.696	16.8742	125.7093	147.6359	28.0895	16.3588	282.3847	7	25.647	24.2276	46.495	16.3625	242.3778	562.4835
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	ee94b759-6d23-44b0-977d-598f492c1257	TAMM	TAMM	PathAnnotationObject	Polygon	1062.2	812.23	41.75	24.4259	0.8794	8.8708	6.4563	0.669	2.6942	458.0057	1.008	5.7407	0.7323	5.0085	4.926	837.4177	2.7426	13.5731	0	13.5731	0.003	0.5087	0.017	0.1766	0	0.1766	6.1897	1052.2462	2.4338	13.8142	2.3733	11.4409	1.4561	247.5318	0.6044	2.7434	0	2.7434	1.0993	186.8786	0.3525	2.207	0.4771	1.7299	10.9564	1862.5913	2.6925	18.9566	7.1479	11.8087	0.3048	51.8083	0.2136	1.031	0	1.031	0.8617	146.4906	0.1274	1.1695	0.5666	0.6029	20.8923	3551.6948	3.4557	29.6543	14.3496	15.3047	110	38.0436	0.9551	13.3194	10.8554	0.5534	1.1111	1.4158	5.7407	0	3.8572	3.6266	14.974	0	0.2102	0.3709	1.751	0	7.3533	3.2835	16.6865	0.2611	1.2179	0.6294	2.7434	0	1.5326	0.5192	2.929	0.4771	13.6987	3.3574	23.1423	7.1479	0.2626	0.2305	1.137	0	0.7156	0.1772	1.1695	0.2791	19.114	4.118	29.6543	9.8189	0.1289	0.3079	1.6687	0	3.194	3.9412	14.974	0	0.3388	0.424	1.751	0	8.0753	3.5301	16.6865	0.2611	1.0701	0.5995	2.5186	0	1.8014	0.4136	2.929	0.7348	15.4001	2.4931	23.1423	10.6238	0.2365	0.2371	1.137	0	0.6249	0.1392	1.0121	0.2791	18.0107	4.1152	29.1222	9.8189	0.3825	13.1631	105.0267	58.6851	71.8155	218.8154	50.7794	0	282.8979	5	20.3178	21.3184	25.901	13.1695	177.1448	276.3182
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	0204c40e-8120-40dd-a8ca-22881fd46e2d	Leukocyte	Leukocyte	PathAnnotationObject	Polygon	1332	810.74	18.5	15.6848	0.945	5.3812	4.316	0.5163	3.4695	267.1547	1.0002	5.8679	1.431	4.4369	0	0	0	0	0	0	0.0599	4.6119	0.1404	0.7388	0	0.7388	28.2422	2174.6484	5.0811	36.9774	19.1745	17.8029	1.993	153.4609	0.6235	3.0827	0.4973	2.5854	2.1437	165.0645	0.3558	3.0863	1.2992	1.7871	6.4081	493.4249	0.8103	8.3298	4.6881	3.6416	0.3262	25.117	0.2785	1.1723	0	1.1723	0.6737	51.8711	0.1187	0.8719	0.3647	0.5073	11.7251	902.8295	1.9528	18.4887	9.5954	8.8933	65.25	29.1241	0.9667	9.88	8.5724	0.4509	1.0577	1.6464	5.8679	0	0.8071	2.4499	14.1123	0	0.3277	0.4618	1.6995	0	26.3791	7.0961	38.7826	7.6907	1.8544	0.9944	4.4475	0	2.238	0.55	3.9146	0.8836	9.1298	2.476	18.41	4.6881	0.486	0.494	2.425	0	0.6369	0.1343	0.8938	0.2565	14.3077	4.0233	25.9929	9.5954	0.0803	0.2866	1.8521	0	1.1342	2.8416	14.1123	0	0.4362	0.5011	1.6995	0	25.6241	7.6485	38.7826	7.6907	1.7982	1.1065	4.4475	0	2.2762	0.6081	3.9146	0.8836	10.2328	2.0306	18.41	6.4554	0.5507	0.5456	2.425	0	0.622	0.1376	0.8938	0.2565	15.3544	4.1748	25.9929	9.9996	0.2766	30.9357	75.807	0	66.8749	80.9062	136.2052	15.536	365.1763	6	26.4241	23.2361	45.962	8.6307	291.9379	825.1847
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	a286ce0d-94d7-4167-a8e3-7c26edb807dd	Glioma	Glioma	PathAnnotationObject	Polygon	741.4	814.54	41.5	26.4347	0.7463	10.8329	5.3983	0.8876	3.9421	666.2093	1.5793	8.9728	1.357	7.6158	0	0	0	0	0	0	1.1001	185.9223	0.4016	2.3459	0.1713	2.1746	2.604	440.0723	2.148	8.2842	0	8.2842	2.5777	435.6268	0.7289	4.4818	1.4386	3.0431	2.4176	408.5707	0.485	3.9623	1.4853	2.477	25.1235	4245.877	2.5376	29.9392	18.3155	11.6238	0.1109	18.7355	0.1538	0.8048	0	0.8048	0.5397	91.2085	0.0888	0.8254	0.4177	0.4077	13.2151	2233.3501	0.9444	15.7957	11.5652	4.2305	113.75	40.162	0.8862	15.2276	9.5	0.7938	1.6183	2.068	8.9728	0	0	0	0	0	0.9939	0.4022	2.3459	0.0512	1.4531	1.7445	8.2842	0	2.1765	0.6567	4.4818	1.124	1.941	0.5791	3.9623	0.884	21.8279	3.6613	29.9392	12.9405	0.1095	0.1447	0.8599	0	0.5172	0.0983	0.8254	0.3119	12.2211	1.4576	15.7957	8.8902	0.2548	0.5378	2.5541	0	0	0	0	0	0.9315	0.3899	2.2573	0.0512	0.7778	0.9471	4.3722	0	1.9411	0.473	3.9194	1.124	1.6614	0.4278	3.2461	0.884	19.894	2.7168	27.0865	12.9405	0.1087	0.1394	0.8599	0	0.504	0.1014	0.7414	0.3119	11.6379	1.3893	15.0036	8.8902	0.3652	0	160.3555	75.7232	103.3899	278.7864	61.3909	25.105	108.9452	9	33.1644	31.1998	53.315	18.732	355.4785	993.2067
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	75590a20-2d07-4f47-aed3-b26277822d16	Glioma	Glioma	PathAnnotationObject	Polygon	1281.5	812.23	25.25	19.3223	0.8499	7.453	4.5	0.7358	3.5731	371.6032	1.0595	5.7443	1.2989	4.4454	0.0007	0.0678	0.0066	0.0678	0	0.0678	0.4444	46.2125	0.2917	1.3949	0	1.3949	4.7327	492.1974	2.42	9.7943	0.1096	9.6846	1.8358	190.9259	0.4414	3.6859	0.977	2.7088	2.5855	268.8878	0.4434	3.3799	1.6901	1.6898	20.6641	2149.0669	1.771	24.1477	15.1426	9.0051	0.118	12.2771	0.1403	0.811	0	0.811	0.6901	71.7716	0.0917	0.9212	0.5658	0.3555	14.284	1485.5405	1.9925	22.0415	11.197	10.8445	82.75	33.3934	0.9325	11.997	8.5	0.6326	1.2274	1.7225	5.7443	0	0.0361	0.1895	1.6768	0	0.6838	0.3604	1.6897	0	3.2754	2.0291	9.7943	0	1.8583	0.4427	3.6859	0.8894	2.2277	0.4894	3.5774	0.994	19.5781	2.815	27.0095	10.6431	0.1625	0.2076	1.3935	0	0.7388	0.1162	1.1111	0.503	13.2979	2.414	22.0415	8.6456	0.1527	0.3587	1.8251	0	0.0523	0.2271	1.6768	0	0.7935	0.3352	1.6897	0.0272	2.6077	1.3848	9.6501	0	1.8686	0.444	3.1902	0.8894	2.0638	0.4174	3.5774	0.994	19.0805	3.0578	27.0095	10.6431	0.1829	0.2294	1.3935	0	0.7611	0.1196	1.1111	0.503	12.846	2.4591	20.5714	8.6456	0.3116	0	122.6244	26.8424	113.1999	55.606	133.5801	19.2026	336.1895	6	30.2907	29.2735	41.0121	19.1964	333.8641	545.141
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	492b9b51-28ff-499f-8b28-ad2244d5d7b5	TAMM	TAMM	PathAnnotationObject	Polygon	1109.7	812.98	28	20.0126	0.8785	7.3015	5.2254	0.6948	7.432	862.1066	2.034	14.2677	2.7155	11.5523	6.4962	753.5587	2.3391	13.2882	2.1461	11.1421	0.0019	0.2167	0.0201	0.2167	0	0.2167	7.7174	895.2202	2.6911	15.7908	3.5279	12.2629	1.8257	211.7844	0.8242	3.5298	0	3.5298	1.5729	182.4613	0.4314	2.7489	0.7948	1.9541	12.7543	1479.4939	1.8502	19.0971	10.2985	8.7986	0.3421	39.6805	0.2053	0.9775	0	0.9775	0.9267	107.4975	0.107	1.1121	0.6004	0.5117	28.0776	3257.0054	3.2831	38.7191	21.3783	17.3408	71	32.2824	0.8561	11.6745	7.7643	0.7646	3.3746	3.734	14.2677	0	4.2538	3.2147	13.2882	0	0.1855	0.3292	1.5005	0	6.9829	2.916	16.2037	1.0678	1.5294	0.7367	3.5298	0	1.7481	0.5161	3.4189	0.7948	13.959	2.6881	22.9537	9.1242	0.2968	0.2062	0.9775	0	0.7569	0.1795	1.1121	0.3893	22.4003	6.5374	38.7191	9.347	0.6061	1.2993	6.281	0	2.7238	2.8104	11.8221	0	0.3107	0.3789	1.5005	0	6.4816	2.9645	16.2037	1.0678	1.3273	0.593	2.8301	0	1.8676	0.5359	3.4189	0.8065	14.781	2.8601	22.9537	9.1242	0.2659	0.2015	0.9375	0	0.641	0.1151	0.984	0.3893	18.5263	5.2457	34.2436	9.347	0.3929	7.5572	139.8647	12.4222	107.4246	173.6449	47.1066	0	281.7821	5	15.8714	13.2945	27.5767	7.5504	81.2849	126.9307
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	54d77b37-1069-4f3a-9931-27cf90b9977c	TAMM	TAMM	PathAnnotationObject	Polygon	1498.3	812.72	33	21.8945	0.8651	7.8975	5.4469	0.6384	2.864	389.5038	0.9612	5.2479	1.0631	4.1847	5.2891	719.3159	2.9044	15.3879	0.7417	14.6463	0.0086	1.1718	0.0376	0.2319	0	0.2319	8.7978	1196.5016	2.8551	18.975	4.7705	14.2045	2.5141	341.918	0.6684	4.7453	0.7071	4.0382	1.0134	137.82	0.3224	2.1431	0.5466	1.5966	12.1953	1658.5659	2.0527	19.8436	8.7925	11.0511	0.2062	28.0436	0.1906	0.8983	0	0.8983	0.9965	135.5282	0.1206	1.2454	0.7563	0.4891	30.8559	4196.4009	5.2375	47.3031	22.966	24.3371	92.25	35.2522	0.9328	12.0522	9.9686	0.5096	1.2592	1.4343	5.2479	0	6.6847	4.3735	19.694	0	0.106	0.3005	2.1608	0	10.13	4.8594	32.531	1.0871	2.2254	0.9789	5.0372	0	1.4457	0.6267	3.3907	0.4784	15.1169	4.381	30.2279	8.7538	0.174	0.2159	1.0372	0	0.9363	0.1464	1.2611	0.5725	30.226	7.7752	51.5798	11.118	0.3344	0.6065	2.999	0	7.489	4.8553	19.694	0	0.1621	0.3648	2.1608	0	10.8978	5.5658	32.531	1.0871	2.0591	1.0863	5.0372	0	1.6948	0.6244	3.3907	0.4784	16.8006	4.4826	30.2279	8.7538	0.1554	0.2276	1.0372	0	0.9016	0.1489	1.2611	0.5725	29.8631	8.9062	51.5798	11.118	0.3585	8.7523	66.8993	97.9415	65.5172	228.6042	142.7607	0	483.1059	4	29.8947	26.1952	58.4336	8.755	226.6564	384.0461
Gbg LGG TMA 5 Panel 2_Core[1,10,I]_[20907,48258]_component_data.tif - resolution #1	e6ef5b78-da26-4cdc-b296-2ac0549565fe	TAMM	TAMM	PathAnnotationObject	Polygon	513.41	813.5	37.25	23.6903	0.8341	8.924	6.0831	0.7567	4.7799	716.9841	1.5872	9.6666	1.6438	8.0228	5.2274	784.1166	2.2192	12.238	1.3971	10.8409	0.0052	0.7736	0.0307	0.2753	0	0.2753	8.4963	1274.4418	3.2848	22.628	3.9837	18.6444	2.6101	391.5162	0.8207	4.4161	0.036	4.3801	1.4677	220.1499	0.3346	2.7953	0.661	2.1343	15.3008	2295.1248	2.2973	22.8735	10.1986	12.6748	0.4581	68.719	0.3167	1.0958	0.0023	1.0935	0.5028	75.4208	0.0844	0.7437	0.3352	0.4085	29.7373	4460.5923	2.7547	39.9205	23.2085	16.7119	101.25	37.0677	0.926	13.031	10.6013	0.6072	1.8833	2.4555	9.6666	0	4.8719	3.5168	18.592	0	0.3301	0.4881	1.8547	0	8.9914	6.3827	32.2274	0.4322	2.0394	0.9121	4.4161	0	1.6845	0.4252	2.9926	0.661	17.4593	3.3133	25.5209	10.1986	0.2835	0.2956	1.2032	0	0.5194	0.0916	0.8816	0.3352	24.3185	6.9573	39.9205	11.1645	0.1992	0.5863	4.1597	0	4.6652	4.0761	18.592	0	0.5191	0.5284	1.8547	0	9.2793	7.6181	32.2274	0.4322	1.7075	0.7915	3.4597	0	1.8106	0.4219	2.9926	0.978	18.7143	3.1663	25.5209	11.8924	0.182	0.2281	1.2032	0	0.529	0.0944	0.8816	0.338	21.1681	6.7197	39.2968	11.1645	0.365	9.463	165.2692	90.6975	23.5122	123.3739	18.4906	0.01	205.8571	7	24.2494	21.0718	44.042	9.4646	222.9083	446.9628
